,Unnamed: 0,comment
3251,3251,"I think a big part of us, if not all, will agree that at this point Pewds is like this long distance friend we spent our time with on the internet and we watched him grow and get this amazing life he deserves. Love you Pewds, for being their throughout my choldhood. Many blessings and good wishes to you and Marzia!! <3"
3252,3252,Dam he gave his son a cool ass name
3253,3253,Irrelevant
3254,3254,I pray for his safety
3255,3255,"*Can't wait for Bjorn's first Amnesia playthrough. I bet he will cringe over this silly retro game but we, old farts, would be excited af and give him in return tons of love and billion of views.*"
3256,3256,Did they named him Bjorn?!
3257,3257,👍🏼👍🏼
3258,3258,7:12 what do you meannnn 😭😭💀💀
3259,3259,Pwedipie starting a family much love ❤❤
3260,3260,Pewdiepie i am your huge fan
3261,3261,"Is it me or is pewdipi now the swidish version of lanarhodes , because of baby and pew is like skinny"
3262,3262,"I started watching Pewdiepie shortly after my daughter was born, and it so cool to see you and Marzia with your own baby 🥲. You are so cute with baby Björn. He's so precious, enjoy it, because my daughter is 12 and they grow so fast 😢"
3263,3263,Japan is such a beautiful nation... I have never been there but I hope to someday. As for you Felix I am glad youve found a happy life after the rollercoaster of a journey you have been through. 👊🏼
3264,3264,the vinland saga viking moment right there 7:13 XD
3265,3265,This sounds so weird to say but i feel like felix looks more happier these days
3266,3266,"Damn, I remember Ib! Can't believe that was such a long time ago, I discovered it through your videos. Really cool to see that it's getting recognition even today. I'd love to see people revisit more RPG maker horror games."
3267,3267,Man i remember when your gameplay of Ib came out. 😭My sibliings and i would replay it as often as we can cause we were upset we couldn't play it ourselves
3268,3268,Hey don't forget to HEAD SOUTH.
3269,3269,"Today I knew envy. You have a beautifull family, best wishes pewds 🫶"
3270,3270,Nämen Björn🥺
3271,3271,I now how to do a front
3272,3272,Can we talk about how hes gonna grow up not bilingual not trilingual but 4 languages around him
3273,3273,"That ""head south"" makes me check my google maps lol"
3274,3274,"6:22 ""Я работаю! Меня зовут Бьорн."""
3275,3275,"Something in me melted when you excitedly recognised IB, I remember that being one of my first few lets plays I watched from you. It made me so happy :’)"
3276,3276,"These vlogs literally make my day better, also Björn is so cute smiling at the end, it melted my heart ❤"
3277,3277,So happy for you and the little Bjorn Ironside!
3278,3278,HOW IS BJORN SO CUTE I CANT
3279,3279,What a cutie❤
3280,3280,🎉
3281,3281,pewds vlogs are therapeutic and it definitely will hit different if you’ve been a fan of his for a very long time. What a journey
3282,3282,"I'm not gonna watch this .... good luck to you pewds marcia and bjorn, but I feel bad watching this ..."
3283,3283,Baby Review
3284,3284,Jag tror att jag är den ändå som kollar på pwedipew från Sverge p
3285,3285,My first YouTube creator that I watched…now a father. Congratulations my friend. ❤
3286,3286,"I don't know why but this vlog in particular made me really happy. 
I'm glad I got to see glimpses of Marzia, I have been missing her makeup tutorials and her cute quirky style, and she looks so happy and content. 
Thank you for sharing us these glimpses of your lives, its the simple things that give me joy in life."
3287,3287,@3:29 how're you liking Love After Divorce?
3288,3288,I associate this song so much with Technoblade 6:08 it made me so happy to hear it. Techno and Pewds are two of the most influential people in my life. I'm happy Felix is out there winning in the game of life for us all <3
3289,3289,Poopy boy *😄*
3290,3290,"mannn this shit is so beautiful bro got a happy and healthy family in japan, what more could one want"
3291,3291,"I remember watching you play Ib, you were a huge part of my depressed teenager life. Turning 25 soon, and much happier, I'm so pleased to see you are happy too. Thank you, Pewdiepie"
3292,3292,Congratulations cute baby💖❤️ I love your videos ❤️❤️❤️❤️❤️
3293,3293,"Every time these vlogs go out, I always stop doing everything else. Really appreciate the vlogs Felix, I visited japan this may because of your inspiration and it was the best experience ever. So thank you for that. <3"
3294,3294,Björn is gonna live the life
3295,3295,"Marzia looks amazing, I hope she is doing well and yourself as well."
3296,3296,He kisses the dog more than the baby 😂
3297,3297,These new pictures of your family should definitely put you above 111
3298,3298,why is this video so chill
3299,3299,"Not really sure how to even describe how it’s felt watching Felix the last couple of years. Obviously we don’t know each other, but growing up and going through my own life experiences and watching Felix go through his at the same time, it very much feels like cheering on a distant friend as he lives his dream."
3300,3300,why he put the title like he reviewing an amazon package or sum
3301,3301,These vlogs really feels like a post credit scene and I love it <3. Considering the numerous controversies and days of Felix pumping out content everyday. It really is wholesome seeing him becoming a great parent and just enjoy life everyday.
3302,3302,"Damn, he’s so so cute I’m 53 I raised three kids by myself. You have something very special don’t ever let it go."
3303,3303,Omg the mention of Ib took me BAACK like I remember Ib and Mad Father so well fr !!
3304,3304,I'm actually curious. What language is Bjorn gonna end up learning. He haves like 4 options at this point 😅. I'm gonna assume English because it's the most common language. Then maybe Bjorn picks up on Japanese later as he grows up around the people of Japan.
3305,3305,From being a 13 year old kid  watching you play horror games to being a 26 year old with a family of my own its been one hell of a journey to grow alongside you and to see how far you've come is so awesome 😎 So happy for you both and baby Björn 🎉
3306,3306,Bjorn is so cute and precious ❤
3307,3307,when he is 13 watching his dad's videos he will feel embarrassed.
3308,3308,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
3309,3309,BASED
3310,3310,"Ive never seen a man enjoy his life more than Felix. Just jumping around like a child on a trampoline and then switches on to being the proudest, responsible father he is.😂😂😂😂"
3311,3311,"i started watching Pewds back in 2011, seeing him and Marzia become a happy family with a child is amazing."
3312,3312,13:41 i dont know why but that cute interaction
3313,3313,Newborn stage was always easy with my kids for some reason. Now my youngest is 1yr and she is a climbing maniac and can't let me sit down in my own home 😂
3314,3314,Imagine pewds making a video and see Bjorn running around 😂
3315,3315,Bjorn's gummy smile is the cutest ❤
3316,3316,In which language are they talking to him? 😅 Bjorn will be multilingual kid by birth🤩
3317,3317,Bjorn is literally so cute.
3318,3318,"this vlogs is so cute and sweet, it melt my heart so much I love it🥺"
3319,3319,I wish Japan was real
3320,3320,7:59 björn trying to do the whip
3321,3321,This is so fucking holesome
3322,3322,kawaiiiiiiiiiiiiiiii!!!!!!!
3323,3323,he is actually trying to cast spells
3324,3324,He's grow up so fast
3325,3325,My friend was eating that potato chocolate at break lol
3326,3326,"Bjorn so cute😭

Felix speaks Russian so well omg"
3327,3327,"For me as a Russian-speaking viewer it was unexpected to hear ""ya rabotayu"" and ""menya zovut"" 😀 Are you learning russian Felix?"
3328,3328,OMG i love. you! i watched you ever since i was 11. now im 18 with a boyfriend i wanna marry and i cant wait to live this with him
3329,3329,"Felix, hear me out get Bjorn his own Gundam stroller if they make one."
3330,3330,"I cannot express in words the amount of joy this video brings me, I'm excited to watch little Björn grow up."
3331,3331,the best thing about this is that bjorn can look back at this!
3332,3332,AW I LOVE IBB
3333,3333,These vlogs are so freaking cute! God bless you all
3334,3334,we grown with pewdiepie very cool over these past years
3335,3335,"hi my friend,do you know jimmy,mr beast"
3336,3336,😂 I could tell he's better well rested in this vlog. And then he goes on about Marzia letting him sleep more  🤣🤣🤣
3337,3337,Pewds out here living the best life. We're all so happy for you man!
3338,3338,pewdiepie living his best dad life
3339,3339,Bjorn is gonna live a very happy and healthy life.
3340,3340,2:00 my honest reaction
3341,3341,I smiled through the whole video and it's even more fun to watch as a Swede when you actually understand the Swedish❤ and Björn is so cute!!☺️
3342,3342,I love you vlogs
3343,3343,Bjorn's eyes are very beautiful 😍
3344,3344,Meu namorado disse que o nome do bebê é Pew Júnior
3345,3345,Best dad
3346,3346,"Bjorn will be speaking Japanese language, Sweden language, English language and Italian language. dayum~"
3347,3347,"imagine being a dad





can relate..."
3348,3348,You have such a cute family. I can’t wait till I have my own <3
3349,3349,Seeing Marzia and Felix just be cute parents melts my heart.
3350,3350,Pewdiepie being dad 😢 so cute
3351,3351,"Bro fst to uncle fist 
Samocha to samosa 
So humble pewds have become 😢😢😊😊"
3352,3352,2:53 Itabashi
3353,3353,Pewdiepie being best dad is so wholesome
3354,3354,Pewds talk on Russian 😂
3355,3355,"This kid may likely grow up fluent in Japanese, English, Swedish and Italian..."
3356,3356,"I wonder what languages Bjorn will learn.. Italian, Swedish, English and  Japanese?"
3357,3357,"I’m so happy Felix and his wife are so happy together after all this time, along with being a happy pair of parents is beyond heartwarming. 😭❤️

I pray this family gets saved by God so badly, in the name of Jesus Christ I pray, amen. 🙏🏻"
3358,3358,111 million subscribers and 111k likes on video pretty cool
3359,3359,Imagine if the baby was black
3360,3360,Pewds can we get a Bjorn bro fist?
3361,3361,so happy for you Pewds 🙏
3362,3362,"I always watch these with my breakfast 
They are a great way to start my day😅 so wholesome"
3363,3363,This vlog was so cute omg
3364,3364,"Björn is adorable and I'm happy for you guys ❤ I have a 15 month old son, the newborn phase IS the hardest. Lots of people told me it would be the best easiest. Just brwathing and staying alive while.sleep deprived is for me the worst, even though it's less work to take care of the little ones."
3365,3365,"I never heard anyone use ""..."" in a sentence. My man, aren't you Swedish?"
3366,3366,Just heard about possible tsunami in japan. Hope you all stay safe
3367,3367,"Björn is going to speak Italian, swedish, japanese and english ! That's so cool and he's absolutely adorable ❤"
3368,3368,Whats the piano music at 8:30
3369,3369,This feels like an epilogue to a movie
3370,3370,Its sure is the best
3371,3371,"been your fan since 2015
<3"
3372,3372,Thank you
3373,3373,Aaah I love how wholesome this iss
3374,3374,Virgin toad is REINCARNATED
3375,3375,7:14 lion king
3376,3376,That’s a cute baby OMGGGG
3377,3377,3:24 felix rocking some Gorpcore ehh. Patagonia shirt..
3378,3378,"Such a adorable baby man, not one hint of ugly in him"
3379,3379,bjorn is the cutest little chunk EVER🥺
3380,3380,Can’t believe been watching you since I was in junior high
3381,3381,"Pew's is Swedish, Marzia is Italian. They live in Japan ... makes me wonder what Bjorn's native tongue will be. We all think in the language we first learn; just curious. I know for sure this kid will be well educated and literate. :) My guess, is English. Probably serve him the best overall."
3382,3382,Hey Pewdiepie random thought but are you at all worried about bullying happening through school raising your baby in japan? it is a very nice country but I hear schooling can be rough at times.
3383,3383,He starting  family
3384,3384,NICE
3385,3385,"These vlogs always feel too wholesome to handle, i end up tearing up a bit out of the happiness and satisfaction of his life being so perfect right now. Pewds, Marzia and bjorn, you deserve the best <3"
3386,3386,I KNOW WHAT HAPPENED AT THE BRIDGE PEWDIEPIE
3387,3387,"Realizing what a brilliant boy Bjorn is going to be. Multilingual kid! 

-English 
- Italian 
- Swedish 
- Japanese"
3388,3388,Here before pewdipie get famous!
3389,3389,Felix is really starting to look like a dad❤
3390,3390,I can’t believe he remembered Ib
3391,3391,Ya rabotayu Menia zovut Byorn 🥺 Didnt know that Pewds speaks some Russian
3392,3392,legends
3393,3393,He is the best ❤❤❤
3394,3394,Pewds is so happy. He almost seems like a different person
3395,3395,*Coco Melon new viewer born*
3396,3396,4:43. So wholesome.
3397,3397,I love watching babies grow ❤ It looks like Bjorn is growing out of his stinky noisy houseplant stage 😢 He’s so much more aware and present 😂
3398,3398,Man’s living his best life and so is Marzia and so is Bjorn and so is Edgar and so is Momo. And Maya and Slippy had their best lives too.
3399,3399,Thaf is a the cutest fucking little YouTube strawberry prince I have ever seen ❤
3400,3400,I’m sooo happy for them ♥️♥️ I finally get why people watch family channels felix vlogs are mind changing 🤣
3401,3401,"The Ib memories takes me back, hella spooky game. Wild how time flies"
3402,3402,I love him! ❤️ 🥰
3403,3403,"I have to be sentimental for a moment: I have great memories of watching Pewdiepie when I was a kid. It left a lasting impression. Felix gave me a friend in middle school while I was bullied and had none. I eventually made new friends because we had this in common. We'd watch his videos every day, play the same games, and pretend to be YouTubers ourselves. It influenced my sense of humor,  inspired my love for video games, and kindled the spark that lead me to pursue a career in Game Design and Creative Technology over a decade later. I'm a completely different person than I was. I graduated high school since then, went to university, took an extra year, and am set to graduate in May!

So much has happened since then: Pewdiepie fans have come and gone, grown and changed, new fans are introduced every day- and here we are: all ages and lifestyles, millions of people from all over the world united by this content. Pewdiepie is a dad now: there is a an entirely new person in this world that wasn't here before, a new generation to foster with endless possibilities. As much as I am a random stranger on the internet, I am so very proud of all the ups and downs that have lead each and every one of us to where we are now! 

I wish nothing but peace, health, and happiness for this beautiful family (and to everyone reading this) in the decades to come. Thank you from the bottom of my heart ❤"
3404,3404,Bro won
3405,3405,"i've said it so many times idk how many more i'll say it, but i'm just so happy you guys are happy. i know the journey here has been long and even though it hasn't been unhappy, your family just glows now and it just brings me so much joy. i'm honored that you're sharing with us! much much love <3"
3406,3406,bro really said womb simulator lmfao
3407,3407,Я работаю! Меня зовут Бьорн
3408,3408,"1:56 🚑🚑🚑😊❤ 🚃🚃🚃😫💔
Love that you’re reading him Japanese picture books. He’ll be growing up speaking four languages😮Maybe not so surprising in Europe but I’m in awe!!!"
3409,3409,Feel like his first stuffed animal should be a Maya so he could still know somewhat about her
3410,3410,Pewds is starting to look more and more like his dad
3411,3411,My man has come so far
3412,3412,omg Ib mentioned
3413,3413,Pewds is a dad damn
3414,3414,He babbles soooo much he’s so CUTE 🥹
3415,3415,"chocolate covered potato chips are a thing

babies are supposed to thrive on face to face stuff - toys don't usually excite their brains on research studies - they're not supposed to get too much sun"
3416,3416,Ragnar and bijron ironside
3417,3417,We gon be watching bits of this precious kiddo growing up bois. Must protec.
3418,3418,That baby is gonna know so many languages
3419,3419,I just have one request. Do not turn him into Ryan's world.  Let him enjoy being a child etc.
3420,3420,"Im so happy about Pewds! Beautiful family, wish you all the best"
3421,3421,"So I guess it’s safe to assume, that by the age of 5 Bjorn is going to speak fluently in 4 different languages."
3422,3422,royce chocolate crisp are so good
3423,3423,Bjorn seems like such a happy baby 💜
3424,3424,what language is Bjorn gonna speak as his first tho?
3425,3425,Bro just made my year with this one
3426,3426,These dogs brighten my day up every time 🥺
3427,3427,"I think everyone can agree Marzia is an absolute dream, I’m sure FeliX still gets butterflies for sure ; )"
3428,3428,I was really young when Im watching this guy…now he has a kid
3429,3429,"Bjorn is going to know all the languages. Swedish dad, Italian mom, both speak English, but you live in Japan 😂"
3430,3430,He sold his kid for fame...
3431,3431,❤❤❤
3432,3432,GPS interrupting pewds vid  HAHAHA 🤣
3433,3433,"NGL, I was grinning ear-to-ear like an idiot watching Pewds interacting with baby Bjorn.  What a strange journey it's been.  Incredibly wholesome content."
3434,3434,He is real life Gojo satoru .with blue eyes
3435,3435,I can't wait for ken and Felix to make a video so he can ask Ken all the Dad questions 😂😂
3436,3436,"This vide is really beautiful. I feel like this is what peak human experience is like. You're truly blessed, and the best part is that you deserve all of it. You inspire me to work hard to achieve happiness. Peace and love to you and your family pewds, thanks for everything 👊"
3437,3437,I just realised that bjorn will be like 78 in 2100 and in my head i was always like 2100 is like farrrrrr into the future and i wont be alive then but for him its not that far idk if this makes sense
3438,3438,I fear the inevitable day bjorn sees the bride incident
3439,3439,bjorn is such a cutie when he smiles🥺 he already grew up so much
3440,3440,"I feel a disconnect from entertainers i watch, but for Felix ever since he retired i started caring for his wellbeing and seeing him be so happy brings me joy. 
I don't feel like we're friends but i find myself cheering and wishing well for him and his family."
3441,3441,"I just realized Bjorn has the chance to speak 4 languages Italian, Swedish, Japanese, English my boy gonna be OP AF what a head start"
3442,3442,I just randomly had pewdiepie on my recommended and I haven’t watched him in a long time so when I found out he had a baby just now I was like :00
3443,3443,If you can teach him Swedish. I wish my father had taught me his mother tongue.
3444,3444,These videos make me so happy.
3445,3445,"sometimes i forget babies grow and soon they’ll be running around. when my nephew just started to walk, he was so scared to fall and would ask to be carried"
3446,3446,If Bjorn runs for president he can enact all of Felix’s promises 😂
3447,3447,Felix you are becoming to look more and more like your father. Its so wholesome because you are father now too.
3448,3448,Marzia editing style is always top noch 👍
3449,3449,Winning
3450,3450,Brörn boutta be quadralingual
3451,3451,10:55 bjorn is already a great camera man
3452,3452,Bjorn is so cute 🥺 so happy for you and marzia!
3453,3453,you deserve to be happy
3454,3454,"At the end of the video, Felix looks so much like his dad. Omg."
3455,3455,Love the positivity in this video. The end of the video does sound like child review and that's hilarious
3456,3456,The boy gonna grow up speaking 4 languages
3457,3457,He is soo adorable! Enjoy every moment!
3458,3458,Guys why did you stop subscribing pewdiepie has pushed his limits for us
3459,3459,dad energy
3460,3460,Bjorn should have his own channel 😂❤🎉
3461,3461,Cool
3462,3462,930k views 10 hours ago
3463,3463,WE'RE UNCLES NOW FR FR
3464,3464,How did the lil buddy grow up so fast. He was tiny just a month ago
3465,3465,Can't wait for his first words! Multilingual kids are always so cool.
3466,3466,Knowing pewdiepie and marzia is happily living their lives in a country I grew up in is giving me hope😊
3467,3467,🖤
3468,3468,Bjorn?  Name sounds familiar. Vikings? ❤❤❤
3469,3469,"6:23 “я работаю, меня зовут Бьёрн» 😄 that was so cute and unexpected!! ❤"
3470,3470,How cute Björn is!
3471,3471,inspiring fans to enjoy life and how to family.
3472,3472,Really is that guy that played amnesia in the middle of the night in his room
3473,3473,W
3474,3474,"Watched pewds when I was like 7, and now I'm almost 18. It feels weird to see someone who was so awkward and didn't have life figured out. To someone who has life figured out and the happiest they can be"
3475,3475,It’s been two months already. I swear he was just born like three weeks ago.
3476,3476,Ngl he has been at 111m subs for like 400 years
3477,3477,We are just here to see the baby
3478,3478,Omg this is so wholesome I love it! I wish you and your family the best Felix~! 🤍 Also what kind of animal was that in the bushes? I couldn't tell. I've been watching you ever since Happy Wheels gameplay btw!
3479,3479,bruh japan is like adult daycare
3480,3480,bro finally realized where he was born.
3481,3481,Best video 2023
3482,3482,Such cozy vibes and I am here for it
3483,3483,Bjorn just got an update ! nice
3484,3484,Pewds playing live Father stimulator
3485,3485,Almost teary eyed seeing all this!! Bjorn is the cutest
3486,3486,"Bjorn is gonna get in trouble in English, Swedish, Italian, and Japanese."
3487,3487,"This vlogs are an instant dopamine boost, I always end up smiling like an idiot while watching them 😂
Thank you so much for sharing with us, Pewds! 💜"
3488,3488,Headed to Japan in May. Would love to meet your little family with my little family. Your videos bring us so much joy to watch.
3489,3489,Baby review
3490,3490,Saw pewds playing horror games and now watching him as a dad. Amazing!
3491,3491,I just realised Bjorn is going to speak 4 languages from childhood 😮
3492,3492,Haven't watched pewdiepie in a while and I gotta say he's really starting to look like his dad😊
3493,3493,He looks exactly like you
3494,3494,Nah its the fact Marzia was pregnant 2 months ago and there is absolutely 0 proof physically whatsoever. What a Goddess
3495,3495,Very much happy for you guys..!!
3496,3496,PEWDIEPIE BABY SO CUTEEE BEEN WATCHING SINCE SINCE 2014 :)
3497,3497,Yes 🎉❤
3498,3498,Nice video
3499,3499,Just noticed Bjorn eyes' color is kinda unique! So pretty!
3500,3500,❤
3501,3501,Damn I remember watching the Ib series. Was nice bringing that up
3502,3502,OMG! HE'S SO CUTE!!! i cant...
3503,3503,hi
3504,3504,Pew is learning Japanese with Bjorn?
3505,3505,calm family moments
3506,3506,Please make Minecraft videos like before
3507,3507,BABY REVIEW
3508,3508,❤❤😊
3509,3509,"Just Imagine Bjorn learning, Swedish, Italian, English, and Japanese Languages"
3510,3510,bridge
3511,3511,My heart
3512,3512,What an adorable family! 😊 I wonder if y'all are planning for Bjorn to learn your native languages + English and Japanese :0
3513,3513,"Amazing video, and Bjorn looking soo good 😝"
3514,3514,Thank you for sharing your life with us. You don’t have to do that but you do.
3515,3515,"Little does pewds know ,what Bjorn was trying to say in his baby talk is “hows it going bros”"
3516,3516,有名人が顔出して歩けるのは、やはり日本はいい国だな😊
3517,3517,This new let’s play is great. Awesome review at the end
3518,3518,"What a happy family
😊 

The sleepless nights will be worth it"
3519,3519,I can tell you’re fully committed to your wife and child and that makes me happy.
3520,3520,Breeder propaganda 🤮
3521,3521,lil bros gonna have to learn 4 languages
3522,3522,"Felix speaking Russian threw me of guard so much,  good accent !"
3523,3523,"Looking at pewd content recently has been soooo uplifting and wholesome and inspiring
more than ever
feels good"
3524,3524,I like the small glimpses we get to see of Marzia. I still miss her Youtube channel ❤
3525,3525,:D
3526,3526,"Hey, hope you're all well :). Out of curiosity will you teach Bjorn English, Swedish, Italian and Japanese? Sending love x"
3527,3527,I love the content. Papa Pewds is my favorite Pewds.
3528,3528,"*How’s it going Uncles*
*My name is Bjorn*
7:55"
3529,3529,I love your vlogs. But Bring back Wizard Lizard and Lydia.
3530,3530,Soon we will have to become 9 year old from 19 year olds again
3531,3531,I am great full for Pewds allowing us to follow along on his journey through parenthood
3532,3532,4:20 Isshiki Beach is where the Imperial Family have their beach resort property. Someday you might come across our Emperor& Empress Emeritus on a stroll 😊
3533,3533,Buen trabajo pequeño Bjorn
3534,3534,Watching Pewd's vlogs now is just getting chills every 10 seconds.
3535,3535,🥲
3536,3536,Thank you for sharing such intimate moments. Enjoy every moment Felix
3537,3537,this is so sweet
3538,3538,So glad he's not feeding his baby dog food.
3539,3539,"я работаю, меня зовут Бьорн 🥰"
3540,3540,My optometrist says that you shouldn’t stand behind a baby or make it look up too much
3541,3541,❤❤
3542,3542,7:55 little guy legit looks like pewds in this. wow
3543,3543,"My mom heart melts over bjorn,,, so cute 😍"
3544,3544,"My word, half Viking and half Roman with the nationality of a Samurai?! A born warrior."
3545,3545,just wait til björn starts teething and gets to the terrible twos 😂😅
3546,3546,It’s known that wildebeests can walk within 10 minutes of being bjorn. Don’t let an animal outdo your son! Force him to start walking! Also play Beethoven to him at night so his brain will grow in size!
3547,3547,it's like watching a dailyvlog on Animal Crossing universe
3548,3548,Watching this really warms my heart. I just became a new father and I can tell you its been something. Sadly my son was born with a rare syndrome and he requires heart surgeries. He had his first heart surgery when he was just one month old and he got his second just yesterday. It’s been a very scary journey and a lot of emotions. But it’s a beautiful thing when you see someone happy and just seeing Felix with his son is the most beautiful thing ever.
3549,3549,Lovin this.
3550,3550,"I totally relate to the last part of the video! I feel like, especially for new mothers, everyone hypes of the newborn stage as this magical connection between mother and baby. But I like...just didn't have that at all lol and that's totally normal! Newborns don't really do anything besides blank stare at you, cry, poop, sleep and eat. Especially if it's your first kid too. There's just so many new things you're figuring out, it's hard to feel a strong connection to them right away. That 2month mark really is a huge turn around when they finally start cooing and smiling. It's like you can finally breathe a little bit too as you all start to understand each other more haha. Wait until the toddler stage when their personality really comes out! My girl just turned 2 and its a whole new world of fun and chaos. It's so awesome being a long time fan and somewhat going through these stages of life at the same time! All the love to you and you're beautiful family!!"
3551,3551,Watching this vlog while simultaneously watching his old gameplay videos is like watching two different YouTube channels. I couldn't be any more happy for PewDiePie's development. God bless him and his family.👼
3552,3552,Love the portrait mode clip very cool
3553,3553,Imagine being reincarnated as the most famous youtubers son😩
3554,3554,My jaw hurts cuz I will always smile whenever i see Bjorn ❤
3555,3555,where's marzia genes😅 bjorn is felix 2.0
3556,3556,Does Marzia edit these vlogs? Missing her vids ❤
3557,3557,stuck in 111m
3558,3558,Mine is 5 months now and wow they grow up so fast 🥲 It's a crazy journey but definitely the most fulfilling and beautiful for me. They will do such a good job. Biörn has such a loving home. ❤ I wish them all the best!
3559,3559,❤
3560,3560,Rip Mia
3561,3561,6:30 i think he looks more like tingle from zelda with his lil hat lol he's such a cute lil guy
3562,3562,Our nephew is growing😭
3563,3563,"Had my first baby and son 1 month before Felix, Its fun to watch him come to the same realizations about little bubs"
3564,3564,Bjorn is so cute
3565,3565,両親の日本語が不完全となると、ビョルン君がもし日本の学校に通うとすると、両親に日本語を教えることになるのでしょうか😅
3566,3566,What a flashback! I remember watching your Ib playthrough. Really got me into indie horror games!
3567,3567,It’s crazy how I can still remember watching you play mad father when I was in elementary school and now you’re a dad😮
3568,3568,OMG the baby is sooo cutee.. God bless your family!! Soo wholesome 😊
3569,3569,You both are such loving parents It is so good to see you taking him out to experience all that you are seeing and doing. Babies thrive with visual stimulation as well as talking to them and singing. Thank you for taking us on this new journey with you.
3570,3570,"PewDiePer

Pew diper"
3571,3571,"Will never not happy cry seeing Bjorn updates🥹. From amnesia to slender man to outlast to just being the best human and now father. Pewdiepie shaped my childhood, happy for you pewds wish you and the family the best always"
3572,3572,I would love to see a Bjorn and Felix minecraft world in like 5-6 years if they are still uploading then
3573,3573,"Will Bjorn learn Japanese, Swedish, Italian or English first???"
3574,3574,"""my taslaaa 💅"""
3575,3575,"Honestly, being able to experience fatherhood at the same time blows my mind, my daughter is 15 months old, it really is the best."
3576,3576,video bạn rất tuyệt
3577,3577,"What a cute baby. You gotta film reaction videos with Björn in like 15 years, where he reacts to himself as a baby. 😂"
3578,3578,So wholesome!
3579,3579,"As a new father myself, this makes my heart so happy for you"
3580,3580,So simple but genuine and peaceful. I love this!
3581,3581,Still 111m sub
3582,3582,❤ ❤ ❤
3583,3583,You shoud named him Lasagna.
3584,3584,I cannot wait to see how PewDiePie deals with toddler Bjorn
3585,3585,now why does bjorn reminds me of baby gojo
3586,3586,Cheesecake
3587,3587,"Thankyou for sharing your family, it's a real privilege to see glimpses  <3"
3588,3588,"Pewdiepie to Bjorn: He was like a father to me, i love him like my son"
3589,3589,Aww Ib was one of the first full series I watched on your channel. Nice throwback <3
3590,3590,aw bjorn. i am having a baby fever 🥹
3591,3591,Was it just me or did I hear Russian speech?
3592,3592,Damn Pewds… it’s been a journey
3593,3593,Such a beautiful family! Bjorn is getting so big!! Seeing Felix being such a loving dad makes me miss my own dad so much!  Enjoy every moment. They're all precious 💕
3594,3594,W
3595,3595,what is the horror game called? I couldn't quite catch it and I want to check it out 9:00
3596,3596,"He jumped like a ninja, well watching naruto, has paid off now 😊"
3597,3597,Omg adorable! Thank you for allowing him on camera and sharing with us
3598,3598,This is the best timeline bro got the happy ending
3599,3599,Bjorn looks Mega Japanese
3600,3600,I feel like Felix is my older brother that I never had but I have looked up to him since I was a kid
3601,3601,"me and my boyfriend love this vid sooo much 🥹🫶🏼 sending love, papa pewds and momma marzia"
3602,3602,"I wonder what languages baby Bjorn will speak! English, Japanese, maybe some Swedish and Italian?"
3603,3603,im jealous of you that u get to live in japan. hopefully i get to meet a girl who wants to live there with me in a friendly environment
3604,3604,This is the post game to life
3605,3605,"watching a swedish meatball holding a miniature swedish meatball, my life is complete"
3606,3606,私は英語が解らないので何を話しているのかは解りませんが、凄く楽しんでいる事は解ります。日本は子育てに優しい国ですか？
3607,3607,"I love the part where Bjorn said ""it's Bjornin' time ' and proceeded to Bjorn all over the place"
3608,3608,I hope Bjorn’s first words are “uuuuuuuuuuuuuulla britta smitta fitta”
3609,3609,пюли вернис на топ 5
3610,3610,6:24 как будто говорит меня зовут бьёрн
3611,3611,That last shot! Argh! I felt my heart melted.
3612,3612,Love the Bjorn pooping face at the end
3613,3613,"@12:19: ""CLAP, BABY, CLAP, REVIEW"""
3614,3614,There's something so wholesome about seeing some of my old favorite YouTubers become parents. I remember being 13 watching this man play happy wheels. It just warms my heart.
3615,3615,its so telling that theyre great parents by just how beaming bjorns smile is. im truly so happy everytime i see these videos!!! aaaa 😭😭😭😭
3616,3616,So happy for you and marzia
3617,3617,This summer has been forever. Can't wait until it gets cooler. Your baby is the cutest
3618,3618,good content
3619,3619,"Tears me up to see how far has Pewds gone
Couldn’t be happier to have been one of the 9 years old"
3620,3620,"Happy birthday to my little sister, its her birthday today :D"
3621,3621,Bayi nya imut
3622,3622,I'm just so happy that Felix is doing well as a father. You have come a long way. We're all so proud of you Felix. I wish you and Marzia well and I wish Bjorn to have a bright and successful future. Stay safe there at japan Felix.
3623,3623,Bjorn is sooooo cute!!
3624,3624,"Ever been hiking at Takaosan? I used to carry my son up the mountain before he could walk it. Good time of year for it now. There is an all you can eat buffet up there, and a monkey enclosure."
3625,3625,"""How the baby works """
3626,3626,Y’all should go to shibuya on Halloween
3627,3627,かわよ
3628,3628,Felix really is living the dream life. And Bjorn is SO CUTE!
3629,3629,From all the vlogs one things for sure bjorns gonna be a sucker for sweet stuff. Lol both mom dad and doggos are into sweet food. ❤🎉😂
3630,3630,Cocomelon: Im inevitable💀
3631,3631,Can't wait to see bjorn running around on the vlog and yelling *SOYBOY!!*
3632,3632,So was there a Thank You Pewdiepie?
