,Unnamed: 0.1,Unnamed: 0,comment,sentimen
3688,3688,3688,,neutral
3689,3689,3689,you know even though this past few days have been stressful its videos like this that makes me persevere seeing my childhood youtuber having a good life and now has a family makes my day maraming salamat pewdiepie ,positive
3690,3690,3690,im so happy for you both seeing us all grow up together and now you having a kid and a beautiful wife makes us feel so proud of you and all your accomplishments,positive
3691,3691,3691,all these trending but his subs arent growing,neutral
3692,3692,3692,bjrn is so adorable and precious,positive
3693,3693,3693,i just became a father aswel just a month right after bjorn was born my daughther came to the earth its so inspiring to see bjorn grow and i could feel what felix feels as they grow ,positive
3694,3694,3694,i loved the ib playthrough what a throwback mannn,positive
3695,3695,3695,make another baby please,neutral
3696,3696,3696,bang piwdiedie baru satu anak anda yasenang nya bang,neutral
3697,3697,3697,bro bjorn is gonna know like four languages italian swedish japanese and english,neutral
3698,3698,3698,salam dari indonesiasemoga youtubeku seperti anda,neutral
3699,3699,3699,was those red face are when he pooping cuz my niece did the same lol,positive
3700,3700,3700,now this is a family friendly content,positive
3701,3701,3701,bjorn is going to have an insane vocabulary hes gonna be learning english swedish japanese  italian from his family and his surroundings,negative
3702,3702,3702,how is it possible to be this happy for people ive never met ,positive
3703,3703,3703,i cant still believe this guys a father now,neutral
3704,3704,3704,you have to make a video tasting japanese snacks,neutral
3705,3705,3705,congratulations felix and marzia have a blessed parenting life and son side note i like the italian theme playing in the background while you were at the beach,neutral
3706,3706,3706,i live in japan and omg i wish i was rich enough to eat at the places u eat ,positive
3707,3707,3707,bjorn is everybodys favourite thing,neutral
3708,3708,3708,he will be such a language god,neutral
3709,3709,3709,ive been watching for so long felix is starting to feel like our dad in a way,negative
3710,3710,3710,its nice to see bjorn outside the house enjoying the world now  he looks so sweet,positive
3711,3711,3711,papa pewds looks younger than bearded papa pewdsalso when he said its more interractive about bjorn is such a felix thing hehe,positive
3712,3712,3712,thank you for always finding a way to entertain us youve gotten me through tough times while i was growing upmade me smile laugh and even tear upbut sadly ive lost the fight to push forward i give up even if you might not see this i hope you the best pewdsand all of you watching,positive
3713,3713,3713,this is wholesome,neutral
3714,3714,3714,in a place where the world is filled with controversies and illintended people its so nice to have the former most subscribed person on youtube just chilling in his home living his best life right now he looks so happy here even though he formed a lot of eyebags ever since he retired from the grind,positive
3715,3715,3715,bjorn is so confused with the language english japanese and swedish,negative
3716,3716,3716,someday all this will be yours so funny and sweet hehehe,positive
3717,3717,3717,422 samurai of the west,neutral
3718,3718,3718,japan and pewdiepie my two favorite things,positive
3719,3719,3719,bjorns eyes are just simply lucent perfectly swedish,positive
3720,3720,3720,love seeing baby bjorn puts a smile on my face to see him smiling and interacting a little more ,positive
3721,3721,3721,my niece was born around the same time as bjorn so her development follows his  adorable little nuggets both of them,positive
3722,3722,3722,hey blue eyed kid bjorn,neutral
3723,3723,3723,how far youve come congratulations,positive
3724,3724,3724,hey felix and marzia how u doing  iv been watching you since 2012 since u had 800k subs while playing happy wheels and now seeing u and marzia and ur kid is brings tears to my eyes that ive been there through the whole journey and this is so wholesome i was 17 that time now im 28  so im so greatful and thankful that i follow ur journey this 11 years and more years to come and follow in the future best regards omar  a retired youtuber hehe,positive
3725,3725,3725,bjorn looks like a peasant from the middle with that bonnet baby voice please milord please we are hungry we want the milk of the mother,neutral
3726,3726,3726,best thumbnail ever ,positive
3727,3727,3727,felix scored so big with marzia 3 so sweet pretty kind and an incredible partner and mother,positive
3728,3728,3728,pewdiepie as a fellow dad its not hard to tell youre naturally an excellent father after watching this video i was reminded how much i miss having dad naps with my kid nearly 2 years old and naps are almost impossible for her lol savor it while you have the chance but when you know those days are passed dont ever forget those moments brofist,positive
3729,3729,3729,one day bjorn is honna watch all of the pewdies shenanigans and then proceed to call it cringe,neutral
3730,3730,3730,pewdiebaby is the best,positive
3731,3731,3731,i am happy because how your baby will watch these when he got older  ,positive
3732,3732,3732,baby simulator review 1200 by pewds,neutral
3733,3733,3733,bjorn already looks so much like felix its adorable to see the resemblance in his baby face haha ,positive
3734,3734,3734,dude will know english italian swedish russian theyre raising a polyglot,neutral
3735,3735,3735,good pew news,positive
3736,3736,3736,33,neutral
3737,3737,3737,another heartwarming vlog,neutral
3738,3738,3738,your wife helped fix your gene pool  handsome kid,positive
3739,3739,3739,i wished i was a frog haha,positive
3740,3740,3740,obviously hes dressed as a pikmin,neutral
3741,3741,3741,bjrn kiddo dont grow up so fast ,positive
3742,3742,3742,bjorn is going to learn swedish italian japanese and english bro,neutral
3743,3743,3743,bjorn iron side ,neutral
3744,3744,3744,felixawsomebaby so cutemarzawsome,neutral
3745,3745,3745,dude i wish you and your family all the best this life can give and the experience of being a father is unbelievable i have a little girl 6 months old and its being the most incredible experience in my life jeez,positive
3746,3746,3746,i feel so old,positive
3747,3747,3747,,neutral
3748,3748,3748,damn my son is 8 months old rn crazy how such a childhood icon of mine and i kinda have kids around the same time  that newborn stage is rough man but it doesnt really matter cuz the whole experience is crazy cool,negative
3749,3749,3749,my son is better than your son,positive
3750,3750,3750,bjorn bout to speak english swedish japanese and italian,neutral
3751,3751,3751,bjorn has a whole army behind him,negative
3752,3752,3752,whew not gonna lie im somewhat relieved the baby already has a deeper voice than marzia its adorable for her but a boy would have a hard time with a voice like that,positive
3753,3753,3753,felix cant ask for a better life good lord,positive
3754,3754,3754,harbor view park has roses in full bloom in may and november nihon oodoori near yokohama baseball stadium is another beautiful streetthere is a spa at laqua in korakuen,positive
3755,3755,3755,bruh theres a table flip arcade game bruh japan have it all huh,negative
3756,3756,3756,blessed you,neutral
3757,3757,3757,felix needs to make a compilation of bjrns fails as a toddler and react to them as he gets older ,negative
3758,3758,3758,the plan is to have a baby by next year so wish me luck lol,positive
3759,3759,3759,,neutral
3760,3760,3760,can we see bjorn eat a lemon for the first time lol,positive
3761,3761,3761,e,neutral
3762,3762,3762,858 ib is how i first found pewdiepie ,positive
3763,3763,3763,definitely the first 2 months are the hardest but after that its the best,positive
3764,3764,3764,it looks like such an amazing city to live ,positive
3765,3765,3765,i love the end where felix gave a review of fatherhood like a video game  all love and best wishes for baby bjorn and the both of you  i feel so proud to have watched you grow for years,positive
3766,3766,3766,ok,positive
3767,3767,3767,september still hotme who live in brasil in a region where september is the hottest month first time,positive
3768,3768,3768,bjrn edgar and momo is so cute glad you guys seem to be having fun,positive
3769,3769,3769,man i remember watching pewds playing crooked man now hes a dad god im getting old,positive
3770,3770,3770,how cool to be bjrn parents from two different countries raising him in japan so much culture and so much to learn from his amazing mom and dad 3,positive
3771,3771,3771,so bjorn got an update,neutral
3772,3772,3772,bear is so cute,positive
3773,3773,3773,bjorn is so cute and its so sweet how much you guys clearly cherish him as wellwishing your whole family happiness,positive
3774,3774,3774,hes so beautiful handsome best ia yet to come this is from someone who had twins on her owen enjoy it as time really does flie ,positive
3775,3775,3775,623     ,neutral
3776,3776,3776,thank you for this im so happy you decided to share bjrn with us ,positive
3777,3777,3777,hey pewdiepie awesome video as always 3,positive
3778,3778,3778,the best ending,positive
3779,3779,3779,omg i cant even explain how proud i am of you and i dont know you but i am so happy for you and so proud of you felix,positive
3780,3780,3780,you can tell felix really loves and appreciates marcia when he said he gets to sleep more but at marcias expense so thank you marcia its a little thing but a big thing at the same time sweet man and his sweet family,positive
3781,3781,3781,so is he going to have to learn japanese italian swedish and english good luck ,positive
3782,3782,3782,he is getting so big so fast and even cuter where is the time going,positive
3783,3783,3783,he abandoned the superior specimen of automotive excellence the nissahhn for a tesla,positive
3784,3784,3784,wait til you get too a year haha,positive
3785,3785,3785,,neutral
3786,3786,3786,the big question will this channel be passed down to him when he grows upit will be fun,positive
3787,3787,3787,the character development arc is still ongoingall these years,neutral
3788,3788,3788,bjorns eyes are gorgeous my god,positive
3789,3789,3789,absolutely loving this content ,positive
3790,3790,3790,nice seeing lil bro in the vidz,positive
3791,3791,3791,little does that baby know,negative
3792,3792,3792,your blogs just make me smile baby is so cute,positive
3793,3793,3793,i wanna make pewdiepie make bjorn view the pewdiepie bridge incidentif u agree,neutral
3794,3794,3794,he has a kid what the f word,neutral
3795,3795,3795,soooo happy for felix he deserve all the happiness,positive
3796,3796,3796,seeing that ib poster made me smile my favourite lets play of yours,positive
3797,3797,3797,congratulations felix well deserved,neutral
3798,3798,3798,i said it before and ill say it again i am here for the baby content i love it never want kids of my own but this is so fun to watch,positive
3799,3799,3799,pewds ate at the hotel i work at and i didnt see him ,neutral
3800,3800,3800,happy family,positive
3801,3801,3801,babies are the strongest in the worldbecause they are cute,positive
3802,3802,3802,have you ever been overprotective before pewdiepie,neutral
3803,3803,3803,i hope we can see bjorn speak mum 1st or dad 1st in the futures blog,neutral
3804,3804,3804,im so happy for you felix ive been growing with you my guy though you 10 years olderdidnt expected to hear russian here ,positive
3805,3805,3805,i am very proud of felix and marzia on raising a beautiful son youve come a long way enjoy the best life you could ever dream off,positive
3806,3806,3806,bjorn was like a father to me,neutral
3807,3807,3807,444 yall are cute shut up,positive
3808,3808,3808,to have a whole generation of internet uncles and aunties ,positive
3809,3809,3809,734 what a shot bjorn chad is already holding the camera for his parents ,neutral
3810,3810,3810,its a beautiful thing man,positive
3811,3811,3811,bjorn is the most baby looking baby ive ever seen,positive
3812,3812,3812,the next vlog hes walking  mashallah,neutral
3813,3813,3813,,neutral
3814,3814,3814,i remember ib ,neutral
3815,3815,3815,its so bittersweet watching the baby vlogs i love the baby and i love watching their growth in love but it also reminds me how old im getting cuz it feels like i was watching his amnesia playthroughs after school just yesterday i blinked one day and now its 10 years later and my childhood is over im gonna go cry now,positive
3816,3816,3816,its october,neutral
3817,3817,3817,,neutral
3818,3818,3818,looks like hes going to have felixs eye color so cute,positive
3819,3819,3819,the sudden head south threw me off  ive been watching sam  colby and i thought my phone was talking to me like those devices they use lmao,positive
3820,3820,3820,my wife and i are expecting a baby in april its honestly kinda terrifying but watching these videos really help thank you pewds,negative
3821,3821,3821,love this guy,positive
3822,3822,3822,this just became a family channel not those family channels on trendinga genuine family channeltheyre not making contenttheyre making memories,positive
3823,3823,3823,dad life enjoying dad life what could be better,positive
3824,3824,3824,hes the cutest baby 3 i cant wait for him to grow up you and marzia are the most adorable parents,positive
3825,3825,3825,so happy for all of you,positive
3826,3826,3826,i think mr frog is actually mr toad,neutral
3827,3827,3827,i think you guys would really enjoy reading a child development book   itll give you an idea on how the world is expanding for bjrn,positive
3828,3828,3828,bjorn is gonna be a vlogger soon ,neutral
3829,3829,3829,pewds cmonbruh,neutral
3830,3830,3830,babies that age are so cute babbling and smiling but still not moving much lol although for me the best part comes after the 18 month mark youre so fortunate to be able to spend so much quality time together as a family but still get alone time,positive
3831,3831,3831,bjorn is gonna end up speaking like 24 languages,neutral
3832,3832,3832,how many languages is bjorn going to speak i assume japanese and english but will he also learn swedish or italian,positive
3833,3833,3833,i love the family blogs thank you for sharing your family with us ,positive
3834,3834,3834,bjorns little personality already resembles felixs always got something to say  he knows how adorable he is too and hes got his daddy wrapped around his little baby finger ,positive
3835,3835,3835,pewdiepie im a dad now13 years ago im a pewdiepieee,neutral
3836,3836,3836,you need to make a pond now a tiny pond basically a bucket in the ground but a pond,neutral
3837,3837,3837,best family channel ever,positive
3838,3838,3838,so wholesome,neutral
3839,3839,3839,years later and a poods video still makes me smile,positive
3840,3840,3840,wholesome and beautiful,positive
3841,3841,3841,this is just so wholesome pewds w,neutral
3842,3842,3842,slippy has returned to usjoy,neutral
3843,3843,3843,i want to live the same life pewdiepie is living rn in japan,positive
3844,3844,3844,i like how in 132 it looks like one of his old videos,positive
3845,3845,3845,boooop head south really got me on my toes for a second great blog jump scare felix,positive
3846,3846,3846,omg i love these vlogs so much  it makes me happy to see them happy ,positive
3847,3847,3847,idk what happened but at some point pewds videos transferred into the most wholesome loving content on the internet and i finding myself watching them with huge smile on my face and a warm feeling in my heart,positive
3848,3848,3848,so is bjorn japanese,neutral
3849,3849,3849,happy to know you are a great dad  are you going to raise your son as a multilingual including japanese  if so dad  mom will have to learn japanese harder  i recommend you take some martial arts for example karate judo kendo kyudo aikido iaido etc  you can absorb the japanese language and culture much more through them  plus your son will highly respect you soon i hope you teach him gradually there are much more profound cultures because you chose japan to live in and it has special privileges he is a fortunate one  blessing to you and your family,positive
3850,3850,3850,i love that thumbnail,positive
3851,3851,3851,pewds looks happier,neutral
3852,3852,3852,so happy for u papa poods ,positive
3853,3853,3853,childish dads are the best ,positive
3854,3854,3854,this baby will be a multilingual might speak swedish italian english and japanese,neutral
3855,3855,3855,seeing you living such an amazing life with such a beautiful family is so amazing i dont think life could get any better than the life you have im both really jelous and extremely happy for you at the same time,positive
3856,3856,3856,,neutral
3857,3857,3857,dont make fun of his speech he is trying to speak 4 languages at the same time,positive
3858,3858,3858,felixs videos now are like the stuff you want to see the main character does after a great movie,positive
3859,3859,3859,can we get some baby metal music for the next vlog,neutral
3860,3860,3860,             ,neutral
3861,3861,3861,stop bjorn is so cuteeeee,neutral
3862,3862,3862,the dream life congratulations felix you made it ,neutral
3863,3863,3863,lets go pewds,neutral
3864,3864,3864,i wouldnt mind if felix posted a 30 minute video of just bjrn i could just watch the cutie pie all day,neutral
3865,3865,3865,i can already tell ill definitely be the kinda dad saying someday thisll all be yours  way too often in the most inappropriate places like while visiting the vatican the inlaws house thailand the possibilities are endless,negative
3866,3866,3866,wow that horror game is the reason is started watching pews and now im here watching him be a dad full circle,positive
3867,3867,3867,bjrn is so lucky growing up hes gonna know english swedish italian and japanese,positive
3868,3868,3868,bjorn sdfsadf sdf what he actually said i will takeover this channel otousama,neutral
3869,3869,3869,lmao dude theyre like glowing when theyre all togetherman i still remember the clicking on bong chong dong ghost vid and laughing my ass off at pewds for the first timewords simply cannot describe how happy i am for this man thanks for all the years of entertainment pewds,positive
3870,3870,3870,bjorns first words hows it going bros,positive
3871,3871,3871,does his crib have rgb his crib needs rgb also im so glad this is a place on youtube devoid of drama shoutout to marzia for now having to take care of two children,positive
3872,3872,3872,can you buy me minecreft pls,neutral
3873,3873,3873,bjrn is so cute will he be trilingual i wonder or maybe quadrilingual if you include english,positive
3874,3874,3874,watching these vlogs make me remember when my daughter was this little its a little bittersweet i miss those tiny baby days but maybe its because ive forgotten how darn hard they were haha,negative
3875,3875,3875,hes the best mix of you both his smile is so cute ,positive
3876,3876,3876,bro your channel will be forever at 111m subs,neutral
3877,3877,3877,those eyes ,neutral
3878,3878,3878,chocolate covered potato chips arent japanese,neutral
3879,3879,3879,the transition from lets player to vlogging dad has gone great,positive
3880,3880,3880,baby boi 3,neutral
3881,3881,3881,ive been here since before your ib era and i got so excited when you mentioned the exhibition happy to see you happy pewds,positive
3882,3882,3882,praying over yall i hope you guys find jesus,neutral
3883,3883,3883,excited to see his reaction to the bridge,positive
3884,3884,3884,what language will bjorn speak,neutral
3885,3885,3885,will bjorn learn japanese english italian and swedish,neutral
3886,3886,3886,bjorn is adorable,positive
3887,3887,3887,pews looks like his dad with that glasses ,neutral
3888,3888,3888,this is so cool to see you guy look so happy bjorn is so cute and so healthy martzia looks well im so happy for you guys ,positive
3889,3889,3889,showing a baby a book that is literally weeks old is the most new parent thing you can do love the videos,positive
3890,3890,3890,pewds singlehandedly influencing the next generation of healthy fathers ,positive
3891,3891,3891,this vlog is like an epilogue from an endearing biography book ,positive
3892,3892,3892,been watching your content for years on years over 3 different accounts i just want to saythank you felix for everything youve contributed to the online community in a supreme net positive manner and it fills me with joy youve started to focus on yourself and your personal journeyi will never be able to thank you enough for being able to make me smile and laugh on days i couldnt find the energy for in myselffelix you deserve the life you want and a life thats brimming with lovethank you again for all the laughs,positive
3893,3893,3893,i love marzia so much shes hilarious ill take the funeral ,positive
3894,3894,3894,ahhh what a beautiful start to my day ,positive
3895,3895,3895,welcome to dadhood bud ,positive
3896,3896,3896,yokohama is so much fun hopefully you went to sakura gi cho there is a lot of fun stuff there,positive
3897,3897,3897,so chill wish someday i can live like this ,positive
3898,3898,3898,i couldnt stop smiling throughout everything about this is perfect,positive
3899,3899,3899,this was chill,neutral
3900,3900,3900,my boy already has a baby i didnt even know damn congratulations,neutral
3901,3901,3901,what is the  before the ,neutral
3902,3902,3902,its great you guys have dates with each other still definitely is needed  when you have a kid,positive
3903,3903,3903,love yokohama,positive
3904,3904,3904,he shouldve named him mrbeast ,neutral
3905,3905,3905,pewds actually got married moved to japan became a father and now vlogs from japan before maxmoefoe released the japan vlogs  ,positive
3906,3906,3906,cool,positive
3907,3907,3907,as a swedish man of course felix is an amazing skater i love this dad era so sweet  i bet bjrn could say i love you by now,positive
3908,3908,3908,pewdiepie baby review at the end super informative 1010,positive
3909,3909,3909,this is so damn cute ,positive
3910,3910,3910,the baby fever i get from little bjorn is crazy i absolutely adore him i appreciate pewds sharing this part of his life to us its incredible to witness his family grow,positive
3911,3911,3911,bjorn is going to grow up knowing italian swedish english and japanese  thats insane,negative
3912,3912,3912,so glad go know that ib is still popular enough to have a pop event means the fanbase hasnt died off definitely deserves more playsalso very happy to see you and the family growing stay safe and sending many blessings to you guys ,positive
3913,3913,3913,welcome to the club felix fatherhood is da best enjoy ,positive
3914,3914,3914,just to think that i became apart of this community ever since the pewdiepie vs tseries war and knowing that ive been watching him ever since 56 years ago never have i  ever been this proud to watch someone so inspiring to grow up and be dad this is amazing ,positive
3915,3915,3915,the poop face at the end lol hes so precious  i cant wait until you get to feel how joyous it is to learn his mannerisms its a really special feeling 3 i hope you guys are all doing well felix,positive
3916,3916,3916,much blessings to you and your family big bro thank you for sharing a piece of your life it brings so much joy,positive
3917,3917,3917,    pewdiepie         ,neutral
3918,3918,3918,watching you and marzia living your best life with your little family gives me so much excitement for when i have my own,positive
3919,3919,3919,,neutral
3920,3920,3920,639 milord we need to harvest more crop for the deadly winter,positive
3921,3921,3921,bjorn doing speedruns like his father already like to speak full sentences,positive
3922,3922,3922,the hat and the little coo was the cutest,negative
3923,3923,3923,aww,positive
3924,3924,3924,someday all of this will be your bjrn bjrn ,neutral
3925,3925,3925,greetings from vietnam  pewdiepie ,neutral
3926,3926,3926,how many languages will bjorn know haha,positive
3927,3927,3927,wish i was pewdiepies baby,neutral
3928,3928,3928,the hardest parthahahahahahahahahahahahahahahahahahahahahaha,neutral
3929,3929,3929,slippy reincarnation,neutral
3930,3930,3930,we really reached the epilogue stage,positive
3931,3931,3931,353  624  ,neutral
3932,3932,3932,bjorn is the cutest little button,negative
3933,3933,3933,did you just you just end the video of bjorn pooping,neutral
3934,3934,3934,youre one of a kind felix you really deserve happiness and good fortune because you have a good and uncorrupted heart just like marzia and im glad ive followed you and watched your videos everyday for 11 and a half yearsand welcome to the world bjorn were waiting for the day we subscribe to pewdiepie 2,positive
3935,3935,3935,lol man he looks so much like you from one dad to another glhf,positive
3936,3936,3936,i cant believe how much bjorn looks like marzia ,positive
3937,3937,3937,you three make a beautiful family  thanks for the update and glad to see any new videos or vlogs,positive
3938,3938,3938,pewds describing parenting as a video game is the most gamer thing ever,positive
3939,3939,3939,as someone who has been watching this man since i was 11 and is now 24 if we end up seeing bjorn grow up through here im gonna cry and simultaneously have an existential crisis,neutral
3940,3940,3940,hes really the most beautiful cute baby so happy for you you deserve all this love and peace,positive
3941,3941,3941,i first started watching pewds way back in high school when he was doing his juon the grudge lets play on the wii seeing him now as a father and where hes at now fills my heart with joy i wish him and his family the best life ,positive
3942,3942,3942,my close friends son was born this year aswell and its just incredible to see him grow up you really see so much difference in how responsive they are week by week bjorn has so much personality already csnt wait to see him grow up,positive
3943,3943,3943,dang so this is how you finish life,neutral
3944,3944,3944,i just noticed after the video that i was smiling through the entire thing 3 i really am speechless but very happy for you guys,positive
3945,3945,3945,loving these you should get a front facing baby straddle so that he can look out and learn about the world as you walk 3,positive
3946,3946,3946,i love this,positive
3947,3947,3947,bjorn gonna have the japanese high school experience we all wanted lets go bjorn ,positive
3948,3948,3948,the thumbnail thoo,neutral
3949,3949,3949,man i remember pewdeipie saying he didnt want kids now look at himtime flies   ,neutral
3950,3950,3950,i just have to say its so refreshing to see such a good dad,positive
3951,3951,3951,these videos always make me way too emotional ,neutral
3952,3952,3952,you guys r doing so amazing bjorn is a lil cutie,positive
3953,3953,3953,bjorn looks more like marzia,positive
3954,3954,3954,i watched you play ibshit i think i might been one of the og 100k,neutral
3955,3955,3955,please bjorn is the cutest,neutral
3956,3956,3956,im just so happy ,positive
3957,3957,3957,homagah he is so kawai,neutral
3958,3958,3958,wll the prince will know 4 lenguages thats so assome italian  english  janapense and sweden,neutral
3959,3959,3959,hey pew why dont you cook a japanese cruisine,neutral
3960,3960,3960,im sure bjorn enjoyed the rollercoaster,positive
3961,3961,3961,i dot speak baby meme of the weekpwediepie,neutral
3962,3962,3962,650 damn you look old here lmao,positive
3963,3963,3963,could you adopt me please,neutral
3964,3964,3964,a kid that speaks english swedish italian and japanese would go hard,negative
3965,3965,3965,1052 1053 in this moment he remind me of ryan reynolds ken ,neutral
3966,3966,3966,this never fails to make me smile seeing the leader of the bro army becoming a father is something really special and brings me genuine joy to see being a parent in my eyes is one of the greatest privileges and responsibilities one can have and bjorn has one of the kookiest and most interesting parents a kid could ask for,positive
3967,3967,3967,so kawaaaiiii i cannot ,neutral
3968,3968,3968,i love you guys so much,positive
3969,3969,3969,pewds we are so freaking proud of you dude 3   its great to see someone live their happily ever after especially someone who deserves it as much as you,positive
3970,3970,3970,,neutral
3971,3971,3971,he is the cutest baby ever sorry i just couldnt help myselfevery time he pops up on the screen i scream,negative
3972,3972,3972,i feel so much envy towards youliterally the perfect lifeim sure it had its ups and downs and i bet living with marzia wasnt always perfect since all humans are flawed but seriouslymultimillionaire by playing games and making dumb videos though i know some parts were stressful as fuck retired buy still making money both from youtube extra ads and investments being able to enjoy tourist japan forever a beautiful wife and a healthy childi hope you at least take advantage of all this and have 23 children at least and not stop at one,positive
3973,3973,3973,definitely enjoy the shorter vlogs more,positive
3974,3974,3974,babyyy,neutral
3975,3975,3975,the bro army became the unofficial god parents of bjornskal to the felix and marzia and skal to bjorn,neutral
3976,3976,3976,i still remember back then in junior high my best friend recommended your channel and it was about ib the rpg horror maker game now im in 4th grade of med school its been so long but it felt so fast im glad to see you happy and living a peaceful life you deserve it pewds  thank you for sharing everything with us,positive
3977,3977,3977,i find myself smiling throughout every vlog of yours it fills my heart with joy to see u  ur beautiful familys happiness blossom there in japan i wish nothing but the best for you guys ,positive
3978,3978,3978,i remember watching felix back in 20142017 and seeing how he become in 2023so proud for him today,positive
3979,3979,3979,real fans know this the best thing for you pewdiepie you helped us for so many years so whatever is best for you we support,positive
3980,3980,3980,this is so dang wholesome ib exhibition is so dang cool i watched like 5 lets plays of that back in the day because i loved the game so much,positive
3981,3981,3981,pewds he so cute and growing fast ,positive
3982,3982,3982,enjoy every second man time goes by way to fast,positive
3983,3983,3983,    ,neutral
3984,3984,3984,bjorn trynna speak is the cutest thing i saw today also the dad moments at the beach were absolutely heartmelting,positive
3985,3985,3985,bjorn is eventually going to run in to  the bridge incident but god forbid so,neutral
3986,3986,3986,seeing him full of so much love and life is so sweet i love bjorn he will be such a light when he grows up and already is sending love to yall family ,positive
3987,3987,3987,how active are u love u felix,positive
3988,3988,3988,bjorn is soooo stinkin cute im happy to see that all is well,positive
3989,3989,3989,2 months is insane i feel like i saw the first video days ago ,negative
3990,3990,3990,this brings me so much joy ive been watching you since you began on youtube and its such a blessing to watch you grow a family and live your life i couldnt be happier for you ,positive
3991,3991,3991,hes so stinkin cute his little face hes such a happy little baby too,positive
3992,3992,3992,im from isshiki glad to see the biggest youtuber in the world visit my hometown and enjoy it the beach is even better during winter water and sky is more clear and sunset is more colorful hope you visit again,positive
3993,3993,3993,wait until he gets to puberty ,neutral
3994,3994,3994,this is the first time i saw a gamer who is really focused on your baby most gamers is really awful at taking care of there family its cringe everytime i see those now i am happy to see pewdepie really focused on his family is really hard to balance gaming and life but he chose the perfect one,positive
3995,3995,3995,,neutral
3996,3996,3996,heeyyy edgar buddy345,neutral
3997,3997,3997,bro this js such a beautiful family,positive
3998,3998,3998,as a struggling college student trying to make ends meet to pay bills gas and groceries this video gives me hope i can make it someday like pewds did thank you for the privilege of seeing the amazing peace and love you have in your life felixedit had a heart attack seeing the shibuya sign jjk fans know,positive
3999,3999,3999,the skull in the soup at 303 is so dooooope,neutral
4000,4000,4000,pewds yours is the greatest success story of our generationcongrats all the best,positive
4001,4001,4001,thanks for the visiting trampoline park im the guy who was in black shirt ,positive
4002,4002,4002,must be crazy enjoy every moment if u hadnt had money it wasnt that easy so enjoy ,positive
4003,4003,4003,w vlog amazing,positive
4004,4004,4004,i never thought id hear him talk about ib again i literally started watching him because of that series,neutral
4005,4005,4005,later on pewds and bjorn can ride on a bike like the happy wheels except the chaos,positive
4006,4006,4006,bjorn,neutral
4007,4007,4007,mini pewdiepie ,neutral
4008,4008,4008,203 bro went ,neutral
4009,4009,4009,favourite series on youtube atm keep them coming i will always watch,neutral
4010,4010,4010,you can just tell that theyre both wonderful parents  so loving and appreciating every moment thank you so much for letting us see this part of your life felix,positive
4011,4011,4011,this is lovely ,positive
4012,4012,4012,take a viking a roman and a samurai and merge them together that is bjorn,neutral
4013,4013,4013,looks like he got the happy ending on this play through,positive
4014,4014,4014,felix is evolving to the authentic dad where  he goes to the same dinner restaurant and eats all the options on the menu ,positive
4015,4015,4015,they have an ib museum now ,neutral
4016,4016,4016,vhs effect is cringe,neutral
4017,4017,4017,omg he is too cute,positive
4018,4018,4018,we need a bjorn baby review,neutral
4019,4019,4019,annnnd unsubscribe after idk how many years i actually like kids btw,positive
4020,4020,4020,family vlogging done right ,positive
4021,4021,4021,i havent played many indy pc games  lack of computer does that  but a long time ago i had a laptop  someone gave me the link to get ib and i loved playing it that laptop died and that ended my enjoyment of ib,positive
4022,4022,4022,be happy,positive
4023,4023,4023,refeshing to see a nice chilled video of the best times,positive
4024,4024,4024,whens the next happy wheels,positive
4025,4025,4025,hmm i wonder if bjorn gonna start his education in jp or back home both of em are really advance and nicestill luv your vlog,positive
4026,4026,4026,baby looks really cute hope he would be a healthy well and happy boy growing up congratz felix and marzia for this amazing achievement,positive
4027,4027,4027,wanggan highway,neutral
4028,4028,4028,last min poop sesh gross,neutral
4029,4029,4029,ive decided  bjrns youtube name is gonna be pewdiemuffin 3,neutral
4030,4030,4030,aaayo,neutral
4031,4031,4031,he gonna rule the world one day,neutral
4032,4032,4032,that baby got a god tier spawn in life ,neutral
4033,4033,4033,i feel like a proud 19 year old auntie ue ue ue,positive
4034,4034,4034,i dont speak babypapa pewds,neutral
4035,4035,4035,so cute baby,positive
4036,4036,4036,911 that might be reality in a few years,negative
4037,4037,4037,bjorn is so freaking adorable maa sha allah ,positive
4038,4038,4038,ive never seen such a happy baby hes always smiling,positive
4039,4039,4039,pewds is living in animal crossing,neutral
4040,4040,4040,new born phase  idont get it you say that now but just wait you will get it,positive
4041,4041,4041,thanks for the vlog like the title said this is the best,positive
4042,4042,4042,bro is already 9,neutral
4043,4043,4043,usually guys arent into sweet so much,positive
4044,4044,4044,happy little guy,positive
4045,4045,4045,bjorn finna grow up with two active parents in his life i hope he becomes an awesome guy in the future,positive
4046,4046,4046,i thought bjorns eyes were brown he looks so much like felix now,positive
4047,4047,4047,i cant but i need a kid,neutral
4048,4048,4048,the nostalgia when he mentioned his ib letsplay,neutral
4049,4049,4049,bro all of my favorite youtubers are becoming parents i feel like a proud parent and i dont even personally know them ,positive
4050,4050,4050,i dont even really like kids but thats a beautiful baby,positive
4051,4051,4051,my little guy is 5 months now i totally agree the first couple months was nothing but troubleshooting and being eternally awake it wasnt fun at all haha but now hes got his little personality coming through i can just tell that he is going to be a trouble maker so i look forward to that bjorns little blue eyes are so cute they almost sparkle when hes smiling such a beautiful little boy you got,positive
4052,4052,4052,glad felix likes the little frog,positive
4053,4053,4053,bridge,neutral
4054,4054,4054,bjorn da goat,neutral
