,Unnamed: 0,comment
10089,10089,WESTLIFE FOR LIFE 😍😍😍
10090,10090,Westlife thank you.....Moscow...
10091,10091,I miss this band 😘😘😘😘 I'm happy to hear you again
10092,10092,WE MISS BRIAN!!!!
10093,10093,😭😭😭
10094,10094,it touched my heart
10095,10095,NEVER. GETS. OLD. ❤️
10096,10096,I grow up with Westlife's songs 😍 This is so beautiful 👏❤
10097,10097,"Thanks for a beautiful song. I grew up with your music. No matter how long it takes you to return, your fan always are waiting for Westlife's music."
10098,10098,Lagent
10099,10099,This song made me feel the love and the happiness of love <3
10100,10100,"I'm really sad when they decided to retire in the last concert, but now they're back. Great song as always."
10101,10101,My fave boy band 😍😍
10102,10102,I’m Japanese and I love it :)
10103,10103,"i feel like im young again, i love all your music you are a part of my happy and meaningful childhood, only music magazine that time is enough to memorized and ham all the new songs. I LOVE BEING A 90's KID"
10104,10104,Wow westlife is back. 😘😍
10105,10105,it's a beautiful song
10106,10106,W e s t l i f e thanks for being with us all those years..
10107,10107,Thank you so much for bringing back beautiful memories. I grew up listening to you in Kenya and It couldn't be any better. I am so glad you are still making beautiful music. Nothing but love for you guys.
10108,10108,I miss Brian Mcfadden 😭
10109,10109,"Tears starts to roll down 😭...
Thank you 
You are an inspiration
A hope"
10110,10110,* 90's kids  joined the comment section *
10111,10111,"Omg 
Their voice😍😍"
10112,10112,westlife is the best for me
10113,10113,I love this song so much. 💜💜💜💜💜
10114,10114,Nem chorei.... 😭😭
10115,10115,"Aku terus berpikir, apa yang berbeda dari nicky... 
Ternyata giginya... 
Gingsulnya tidak ada lagi"
10116,10116,When BOY BAND are called my mind goes straight to WESTLIFE. Grew up with this much soul in music.
10117,10117,"I want to ask. Is it true that you just feel something after seeing the woman naked? 
No, I'm not criticized Westlife, the lyricist instead. Westlife are grown up, ofc. But I think their song lyrics are so much beautiful before than ... this one. 
I love Westlife since my childhood and it never change. Thank you for comeback, Westlife! You guys are the greatest of all!"
10118,10118,"Yes! 👏🏻👏🏻👏🏻👏🏻👏🏻
This is a Westlife song.
So much better than ""Hello My Love""."
10119,10119,OMG IT'S SO BEAUTIFULㅠㅠ
10120,10120,Speechless..
10121,10121,Thanks for this beautiful song♡♡
10122,10122,"Never bored of listening them to sing. I actually grew up with their music, and I still see the quality of this band. Always be the same"
10123,10123,I love Westlife forever 🤩 I love their music. The LEGEND Boy Band in the world 😱🎤🎶
10124,10124,I’m happy I grew up listening to their songs🌸
10125,10125,"The feels in their voices. Brings me back to my childhood days ^_^. I grew up listening to them, they are my favorite boyband, and will always have a special place in my heart. I am so glad to hear them again."
10126,10126,FUCK YOU TO ALL DISLIKE
10127,10127,THANKS FOR COMING BACK TO MY LIFE WESTLIFE 😍😍😍
10128,10128,😍😍😍😍😍😍😍😍😍
10129,10129,Being my motivation to learn english for many years. I really want to meet them for real..not just looking at them on the screen
10130,10130,Beautiful😍
10131,10131,Beautiful😍
10132,10132,Epic comeback
10133,10133,"Suddenly l feel so blessed because l grew up with many beautiful things. And Westlife is one of it. And thank you so much for coming back. In some ways, l feel that lm growing in the right path when l see you guys again."
10134,10134,"Mark's face, smile and dimples at 2:37"
10135,10135,😭😭😭😭😭😭😭😭😭😭😭 terimakasih sudah kembali 😭
10136,10136,JJ Reddick the first singer ? Lmao
10137,10137,Welcome back babies ❤️❤️
10138,10138,westlifee!!! 😍😘💞💞
10139,10139,"wala pa ring kakupas kupas #Westlife . So happy for you  all, more more life 😗😍"
10140,10140,❤❤❤❤🇧🇷
10141,10141,Westlife is back❤❤❤❤❤❤❤
10142,10142,Akan kuberikan apapun yang ku punya
10143,10143,Can't wait √
10144,10144,I miss their melody
10145,10145,Their vibe is never gone... They are still soooo good
10146,10146,Boy band 90 s
10147,10147,They became men... Hot men
10148,10148,"OMG!!
I MISS THEM😍😍😍
😘😘😘😘😘😘"
10149,10149,"Welcome back boys 
As original as ever 
Beautiful music , show this world how is done !"
10150,10150,New song 2019????
10151,10151,"I love you my Westlife.
See you on July"
10152,10152,❤️
10153,10153,"I love you my Westlife.
See you on July"
10154,10154,nice song and butiful song
10155,10155,Happy to c u again my all time fav band😘💖
10156,10156,😍😍😍😍😍😱🎆🎇😘
10157,10157,Thank you for completing my childhood days!!! 😍😍😍
10158,10158,Thak's Westlife !! 💓....FOREVER the best group ...🎶👏
10159,10159,They’re back!!
10160,10160,Thank you for coming back Westlife! ❤🎶
10161,10161,"Just perfection, feel so much joy to see you're back and still the best. You are my number 1, the most played ""artist/'group"" on spotify every year. 💜💖"
10162,10162,Even if thousand years has passed i'm still adore these guys😍😍
10163,10163,"It's sad to know that when real musicians like them left the music scene, it was then dominated by artist who only focused on creating lively but meaningless music."
10164,10164,The return of real music
10165,10165,Oh my God they come back
10166,10166,Westlife for life 💯💯💯💖💖💖
10167,10167,"OMG! My CHILDHOOD!💕💕💕💕💕💕
see you in Manilaaaaaaa...😍😍😍😍👏🏻👏🏻👏🏻👏🏻🥰🥰🥰"
10168,10168,Westlife for life 💯💯💯💖💖💖
10169,10169,"When i heard the song it suddenly gave me goosebumps'😲😲
So glad Westlife is back!"
10170,10170,"Westlife is Legendary. Their legacy will live forever. They will never ever tarnish. Everytime I see nor hear them it brings back so many memories. I was born 1995, year 2003 when I saw their music video of ""Fool Again"". And from then I always look up to them."
10171,10171,My childhood time is back
10172,10172,So glad there back loving the new music whoo.
10173,10173,FOREVER FAN OF THIS BAND ❤ WESTLIFE WELCOME BACK!! 💯😍
10174,10174,I clicked fast. Never stop being one of your fans. Thanks for making comeback even though not all member are there. Still appreciate your beautiful music tho..
10175,10175,So good!! Love you Westlife 😍😍😍
10176,10176,"WESTLIFE will always be a milestone in my life, and in everyone they touched with their music. I've loved them since the beginning, grew up with them, and fell inlove with them all over again now. They're truly gems in this era and even before--they're all talented and stunning, and their songs bring you to different places and times. #WESTLIFE is LIFE! Love lots from #Philippines!"
10177,10177,"Omg they comeback, they never get old and i always like them 🥰"
10178,10178,😭😭😭😭😭😭😭😭😭😭😭
10179,10179,where is bryan?
10180,10180,Ah so nice
10181,10181,Such a beautiful song!❤
10182,10182,still the westlife i know 🤧😭💖
10183,10183,westlife is not westlife with only 4 members
10184,10184,"I'm still seeing 5 of them. :( I grew up with WESTLIFE, I couldnt imagine my life without your songs!"
10185,10185,wowowow 2 m na
10186,10186,"Come is Real!!!
Can’t wait for more and more song that is coming."
10187,10187,"Shane’s voice: smooth, balanced, manly, versatile 
Mark’s voice: powerful, unique, probably the best one for me
Kian’s voice: velvety, calm, pleasant
Nicky’s voice: gentle, soft, comforting"
10188,10188,Missing one man. I though they are five
10189,10189,Never thought my favourite band ever would get back together after the farewell tour shows dreams do some true roll on 15th June ❤️💚💙💛🧡xx
10190,10190,Proudly 90s kid.....WESTLIFE I LOVE YOU FROM ZIMBAABWE
10191,10191,Never gets old my Westlife 😭❤️❤️❤️❤️❤️
10192,10192,Sweet lyrics😍😍
10193,10193,"OMG new song of Westlife!!!!!
Tell me it’s not a day dream 😍"
10194,10194,I got chills. Im always getting waterfalls of tears listening to each new westlife song i discover
10195,10195,"They still have the touch of geniuses, best music ever, thanks for that track waiting for another one."
10196,10196,Happy they are back!
10197,10197,Amor demais meu Deus. 😍😍😍
10198,10198,❤️❤️❤️❤️❤️
10199,10199,Just wowwww😊😊😊
10200,10200,This is it! This song is so westlife. Ykwim
10201,10201,My all time favorite😍💕....  I have memories with all your song's.. Sweetest memories ever.. Thankyou and lot's of love and prayers 😘😘
10202,10202,Whats the name of that boy in the video?
10203,10203,Im crying 😭😭😭
10204,10204,"My childhood band ever,love you all guys😘hello from Timor Leste 🇹🇱💓"
10205,10205,"Jonas Brothers 
One direction 
Justin Bieber
And now this"
10206,10206,😘😘😘😘💓💓
10207,10207,"one of the best things in my life is, growing up with the westlife's heavenly  songs. Salute my legends 💓💓💓"
10208,10208,Back with a bung..... bravo lyrics legends.
10209,10209,😍😍😍👏👏👏
10210,10210,Da quanto tempo!!!!😍😍😍
10211,10211,"First BSB. 
Then A1. 
Then Boyzone. 
Now, Westlife (❤️)

Is it safe to hope for an N*sync too?"
10212,10212,Ohh... Their voices tho... Reminds me of past
10213,10213,I miss love
10214,10214,You never cease to Amaze me 💜❤️💚
10215,10215,omg. this song is awesome. I fell in love with it while  I was listening to at first time.
10216,10216,this song reminds me of what westlife used to be. can’t contemplate how happy i am to see them back together. indeed stars aligned for this to happened. hugs and kisses from a loyal fan since Swear it again.
10217,10217,Omg af ! Fav!
10218,10218,The legend is Back 💙
10219,10219,oh my God !!! I'm fall in love with this song !! 💝💝💝💝💝
10220,10220,Come on legends🔥
10221,10221,We are on a streaming party right now! Join us Lifers.! We need this song to chart at the top once again!! :)
10222,10222,Its so nice to grow up with them... their voice has never changed.
10223,10223,"Man, i forgot how much I loved their voices. They haven’t changed their style at all"
10224,10224,Shane...😍😍😍 Always n forever.....
10225,10225,Still the best 💓
10226,10226,"started listening to you lads in 2000 at the age of 3 and I fell in love so hard with all of your songs .. and now you're back❤ and I'm still the same 3 yr old girl inside with the same amount of excitement, love and happiness in my heart whenever I listen to your songs .. may it be the old songs or the new ones you have❤❤"
10227,10227,"🇬🇧 Keep buying, downloading and streaming! Let's give Westlife another UK Top 20 single!

Official store: https://t.co/8Afz3iNm4s

iTunes (standard): https://t.co/7RLhnr2sSc

iTunes (orchestral): https://t.co/wNpc0L0ohZ

Google Play (standard): https://t.co/9wRvMQbWwy

Google Play (orchestral): https://t.co/DwBWSa355U

Amazon (standard): https://t.co/9ojOkk3Y8O

Amazon (orchestral): https://t.co/NldEz6B1Ei

Spotify: https://t.co/O8XkOUoiYd

Deezer: https://t.co/90rvGXYdMr

Tidal: https://t.co/78U9HxDbgg

Amazon Music: https://t.co/3iFHLUQHHn

YouTube: https://youtu.be/ZEQOE1oZQ-4"
10228,10228,"Love you my 4 Irish angels ❤❤❤❤ in love your all songs,  "" Better man "" Is a fabulous song ever 😍😍😍😍 please visit India."
10229,10229,your songs never dies... Your songs always remind me how happy my childhood had been... and it's my first time hearing Nicky's voice ... he sang a lot of lines now yay...I'm a proud 90s baby 😊😊😊
10230,10230,Wow thankyou west life you are back..my best music all along
10231,10231,I will always love Westlife <3
10232,10232,I'm glad that I was born on early 90's so I grow up with them. Westlife is ❤❤❤❤
10233,10233,"They back 😍😍
But who's missing???"
10234,10234,THE FEELS IN THIS SONG IS AT THE HIGHEST LEVEL
10235,10235,So lovely 😍😍
10236,10236,Awwww westlife so happy with this new song 😍😍😍❤️❤️❤️
10237,10237,💙💙💙💙
10238,10238,I will always love you guys. Pure music!!!
10239,10239,"Omg 😭😭 They're back.
My IDEAL boyband 😍😍"
10240,10240,I absolutely love it I knew Westlife would make a comeback and I am so excited !!!!!! Music is great keep it up boys
10241,10241,I love u Gais soo  much
10242,10242,😍😍
10243,10243,brian ur ashame u left this group just becuz u want to have ur own career
10244,10244,"WESTLIFE'S Christmas No 1 !!! 
""JUST ONE |LIFE""

Just 1 Life Can Make A Difference
Just 1 Life Can Bring A Smile
Just 1 Life Can Makes Us All Believe
Our Tears Are So Worthwhile
Just 1 Life Can Give Us So Much Joy
So Wipe Those Tears Away
Cos We Are Gonna Celebrate
Every Single Day
We All Pray For 1 Life
O Just 1 Life
We All Stand For 1 Life !
https://www.youtube.com/watch?v=iF8LRVgvvpU"
10245,10245,One of my favorite boyband is back!
10246,10246,Did i just cry to this song.. 😩😔😭😭
10247,10247,Can never get enough of westlife beat band ever.
10248,10248,"hello happiness tell me where you've been , I miss the sound of your voice !!!"
10249,10249,"This is what real boy band music sounds like!
Kids these are so lucky to listen to greatness like this!"
10250,10250,Westlife=Beautiful music 🎶💕💕
10251,10251,U make me cry😢I love it so much💕
10252,10252,"Teary eyed cause Westlife's still the same since I was 4 and started listening to them 😭😭😭 

I'm finally seeing you on the 30th of June, Westlife!!! ❤️❤️"
10253,10253,I thought I was listening to an old song. Their voice never change!!! The old Westlife we all love is back <3
10254,10254,"Great, love you guys"
10255,10255,"Finally a song that really something, a song that have a touch. Deep down melt to the soul,  event your ears can remember it, some of their song yeah

Personally I don't care if that they hard to win the Grammy, that just not the only measurement, the thing is that the most of the  world Can feel their song that matter.

In Jakarta, Indonesia, they have to make extra day for the show because their ticket are sold out at schedule day, I never seen that ever. They so humble"
10256,10256,Mark's voice did'nt change. He perfectly get high pitch as always 👏
10257,10257,This song is amazing. Truely an inspirational and inspiring song. Love u guys xx
10258,10258,Amazing 💜💜
10259,10259,"Westlife bgt,  i like and i love... 😘"
10260,10260,My childhood soul is happy!
10261,10261,Meu westlife tá vivo ❤️❤️❤️
10262,10262,One of  my favorite boyband during my high school era 1998 was the first album.
10263,10263,On repeat mode#betterman
10264,10264,Westlife is the best! So surprised my favorite singers are back!❤️
10265,10265,Welkm back my luv's my Music soul food#kenya
10266,10266,Like From Borneo! Sabah! Malaysia
10267,10267,Good to hear you back again My all time fave boyband.😍
10268,10268,see you soon here in manila <3
10269,10269,"Yep, this one sounds so Westlife. 😊"
10270,10270,MISS YOU
10271,10271,The epic comeback. More to go pleasee.. we missed you somuch. Love.love.
10272,10272,❤️❤️
10273,10273,90s vibes! Wow
10274,10274,1999 to 2019 wow I still love Westlife my love...😘 #1 boy band😉
10275,10275,Shane Filan still looks young <3..u guys are evergreen...
10276,10276,Wanna go to their concert in Malaysia so badly! 💕
10277,10277,From Kenya with love. Thanks for coming back with a bang. It was long overdue. 😍😍😍🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪
10278,10278,I believe One Direction & Zayn someday
10279,10279,akutu sedih banget gak dapet tiket konser kalian buat Agustus nanti 😭😭😭
10280,10280,🥰 i love u westlife
10281,10281,Love you
10282,10282,Their music always brings me back to my childhood time because my father liked to play their songs back then.
10283,10283,Mi corazón encantado Westlife
10284,10284,I love how Westlife is still Westlife ❤
10285,10285,I'm so happy to hear from them again❤️  the best and will always be the best
10286,10286,"How many 17y.o girl that listen to westlife?
Let's count,
1"
10287,10287,You always make the best music. ❤️
10288,10288,Still the best
10289,10289,How about Sia's composition ??
10290,10290,So happy that they came back. It's like going back in time. feel like a teenager now even though I'm in my early 30s. The same emotions I had when I used to hear their songs then
10291,10291,"TY HLASY JSOU UZASNE ,JAK JDOU DO SEBE"
10292,10292,My all time favorite boy band..
10293,10293,Westlife is incomplete but guess we have to move on with just 4 of ‘em 🥺 Love you still! ❤️
10294,10294,I thought they were five guys
10295,10295,Welcom back legend 🤘🏾😍😥
10296,10296,Music Legend😊😊😊
10297,10297,"Everyone please stream with UK VPN. Let's make them great in the CHARTS again! If you need information about VPN & Streaming, check it here:  https://m.facebook.com/story.php?story_fbid=2142020752514462&id=599166693466550"
10298,10298,My fav boy band
10299,10299,Ed Sheeran and Westlife are my inspirations when it comes to music
10300,10300,I LOVE YOU WESTLIFE. You are forever in my heart.
10301,10301,😍😍😍 i miss you guys❤❤❤
10302,10302,"I feel old :"")"
10303,10303,Westlife jaya
10304,10304,So  we fall in love with Westlife all over again...n it felt great.
10305,10305,My favourite band..I used to listen to every of their albums..in my school days. .2000 ..so on..love to see them once again..they have answered to their fans to have reunion again .
10306,10306,Westlife ♥♥♥♥
10307,10307,Westlife ♥♥♥♥
10308,10308,I'm going to cry any time soon❤
10309,10309,HONEY U ARE VERY SPECIAL TO ME 4319 👄💋♥️🐝🐝🐝🐝❤💚💛💙😇🌱⚘🌱⚘🌻🏵💗🌷
10310,10310,I just realize that the song is written by ED SHEERAN !!
10311,10311,Thank you Wife Life for coming back...Still the best after these many years...
10312,10312,OMG ❤️😍
10313,10313,"This Song is soooooooooooooo Westlife 😍😍😍 from music, vocal, harmonised everything. Simple, strong, easy to listen to, and bring back memories, so familiar in my ears.
Thank you for not ""bring modern"" to your music. You have your own loyal fans, just change for good. I've been your fans since I was 11, now I'm 30.
Thanks for being there 💕 , be my strength for all those years.

See you In Jakarta 08/06-07, In Shaa Allah💕"
10314,10314,"I'm not growing up with Westlife but God, the music is not about our age, no matter how young or older you, Westlife is for all era."
10315,10315,Really love this band
10316,10316,Beautiful song!!!
10317,10317,wow 20 years im soo blessed westlife ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
10318,10318,I love thisssss!!!!
10319,10319,I’m in tears 😊😊❤️❤️❤️Love you guys
10320,10320,Thanks for coming back😍
10321,10321,All songs of westlife are unique its broke my heart thousand times..
10322,10322,I love it ... u r my Best singer in the world 😘😘❤
10323,10323,They are back again!! 💖
10324,10324,Westlife..  Boyzone..  NKOTB.. Backstreet Boys... they are living legend of boyband..  how far BTS will survive?
10325,10325,Are they back for good?
10326,10326,Awesome....from Malaysia
10327,10327,Born on 2001 but was seriously in love with westlifes music... I just love their songs..
10328,10328,Trying to be a better man but ended up hurting myself more
10329,10329,"( ¤̴̶̷̤́ ‧̫̮ ¤̴̶̷̤̀ ) ✧🎼.•*¨*•.¸¸🎶🎼.•*¨*•.¸¸🎶
Excellent( ⸝⸝⸝ᵒ̴̶̷ωᵒ̴̶̷⸝⸝⸝)💗💗"
10330,10330,"I was 12 years old since I became a fan. Now I'm 32.. :) Reminiscing all the songs that I, my siblings and my friends sang together. How happy my 10 years be. Thank you Westlife for being part of it... :)

#10YearsofWestlife
#Thankful"
10331,10331,Is there still a market for this? Straight out of the 90’s
10332,10332,So happy to see you all again... 💞💞💞
10333,10333,Perfect....
10334,10334,Yess Come Back Its real this song its very good and i play again and again
10335,10335,Definitely not crying😭😭😭😭😭❤️❤️❤️❤️
10336,10336,"Well done Westlife, every time I hear this song, I love it more."
10337,10337,♥️😍
10338,10338,❤️❤️❤️❤️❤️
10339,10339,"im 18 years old and i only knew them for a while now. every songs of them is the music of my life, really inlove with their voices and music. i love y’all 💯❤️


P.S sorry for my bad english. im not really good at it 😅"
10340,10340,I will be a better man
10341,10341,Sangat bagus keran luar biasa lagunya westlife ini. 😘😘😘👌💯❤😎
10342,10342,Omg reminds my teenage times and still love their voice ❤️❤️❤️
10343,10343,Westlife songs always the best! ❤️❤️❤️
10344,10344,I see 1D in this...
10345,10345,Beautiful
10346,10346,I missed your voice finally you have a new song..yey!  Better Man😍
10347,10347,Westlife is 💗
10348,10348,LIKEEEYYY💓💕💖💗💘💘💘
10349,10349,Welcome back!!!
10350,10350,Swear It Again... The first song I ever loved from them.
10351,10351,Nicky's voice was still cute!
10352,10352,I Love you guys so much. I love your music <3
10353,10353,i miss you all
10354,10354,My favorite boy band ever..amazing song💕
10355,10355,Uuuu~~
10356,10356,I love weslife all my life. We back 1999 my cd still i keep Still i remebered weslife.From Philippines
10357,10357,Westlife forever i love you!!
10358,10358,Vengan a Peru 🇵🇪 please 🥰 ..... I love you ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️
10359,10359,Real music that sinks deep down to your heart. Simply grateful
10360,10360,"Thank you for comeback ❤
Hear your voice just bring back memories.."
10361,10361,This is the real King of boyband
10362,10362,21 glad to be here ❤️❤️
10363,10363,"Man, Ed Sheeran & Westlife hands down"
10364,10364,🥰🥰🥰😍😍😍😍😍
10365,10365,"I was 5yrs old when they debuted.
And now after 20 yrs I still love their music.

So excited to Watch ur concert here in Philippines!
MAHAL KO KAYO!"
10366,10366,Iloveyou from 2000 til now😍
10367,10367,😍😍😍😍😍😘😘😘😘
10368,10368,"THANK YOU FOR THIS COMEBACK. I'VE BEEN LISTENING TO WESTLIFE PRETTY MUCH EVER SINCE I WAS BORN (I WAS BORN IN 1997) I WILL NOT MISS YOUR CONCERT IN THAILAND FOR SURE, LET'S HOPE I GET ONE BEFORE IT'S SOLD OUT!!"
10369,10369,Dr getting older bt dr voice still younger...
10370,10370,say no to racism
10371,10371,still handsome and miss their angelic voice
10372,10372,💕💕
10373,10373,Mr Bolton STOP HURTING ME ! ! !
10374,10374,"one word, wow! (and its a good 'wow')"
10375,10375,My idol is back☝️🙏
10376,10376,"How far i go, always stuck to them again. My first love comes to boyband. 
BIGBANG have my heart, but Westlife have my life 💛"
10377,10377,｡^‿^｡💕 you guys are already a better man!! love you Westlife.. specially Mark I love you d'most!! hugs and kisses from Philippines!! 😘
10378,10378,very very well
10379,10379,OMG! 😍
10380,10380,"I was amaze some of there songs before but now making me say ""WOW""...Legends"
10381,10381,"From Vietnam with love ! Glad to see you comeback 😍
Ps: Shane Filan was came to Hanoi at Heineken countdown 2019 ❤️"
10382,10382,Love from Malaysia .WESTLIFE FOR LIFE
10383,10383,thanks for LOOP feature :D
10384,10384,BRING IT BACK THE 90'S VIBES!!!
10385,10385,"Westlife, thank you come back
I'm so happy"
10386,10386,"Wow, way to make me feel nostalgic! I grew up listening to your songs, I was in love with them and knew almost every word. This had the perfect typical westlife 90s sound to bring it all back!"
10387,10387,"Their songs make me feel like I am loved everytime I listen to it. And now, THIS 😍. Westlife Forever Legend."
10388,10388,😍💖
10389,10389,Los amo🔥
10390,10390,I was born on 95' and song's of westlife have been my first love
10391,10391,I just loved you WESTLIFE since 90's and Also BACKSTREET BOYS!!
10392,10392,Glad that I am a fan of westlife since before..
10393,10393,"I'm in love with this song, it's just so beautiful :x"
10394,10394,"Westlife, A1 and Backstreetboys, my fav bands since I was 5 back in 1999."
10395,10395,LOVE LOVE
10396,10396,These guys r just amazing
10397,10397,The girl is really beautiful.
10398,10398,💕💕💕💕
10399,10399,I've been listening to your songs since I was a kid. I always love them. The first boy group that I stan. You're songs still gold.
10400,10400,Back the reality ☺
10401,10401,"Welcome back ,our 90's Dreamers . . ."
10402,10402,"Hey thanks guys.. I'm sri Lankan.. I really enjoyed bsb, West life, nsync  90s.. this type music can give a relaxation to  mind.."
10403,10403,You have no idea how it feels down to see you guys back. Ahsanteni Sana. 😭
10404,10404,Feel flashback..😄
10405,10405,I love you Westlife ☺️☺️♥️ if only there can be a Westlife concert in Nigeria😩
10406,10406,Wish I can hit 💯 like
10407,10407,"The voice of Westlife is  never ever change its still the same when i was in grades school .. when i heard and watch this video my heart beats faster, i close my eyes and feel the same feellings when i was young
Hope to meet westlife😘😘 love you westlife 😘"
10408,10408,Falling in love with Westlife over and over again♥️
10409,10409,"Am I the only one who appreciates it when all four of them have their solo verses? I mean, it's not always you see Kian & Nicky sings proper verses in their songs. They always do second voices most of the time."
10410,10410,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘😘😘
10411,10411,Beautiful song as always 😍❤
10412,10412,Love... 5 Star
10413,10413,year of comebacks?
10414,10414,I minat sgt Westlife..I membesar dgn lagu2 dorg yg sgt best..love u Westlife..
10415,10415,I was in elementary that time when I idolized them so much :)
10416,10416,"A touch of westlife. 
This brings great memories back"
10417,10417,World love you westlife forever
10418,10418,<3
10419,10419,Let's confused the Millenials. 😆 Proud to be 90's Kid.
10420,10420,Harmonizing on point! That's the definition of a real BOY BAND!
10421,10421,I hope i can see westlife again.
10422,10422,90's boy band music is coming back and my heart wasn't ready! This is too beautiful!
10423,10423,I love Westlife!!!!!!
10424,10424,"oh man, after seeing them at a wedding last year this song means so much"
10425,10425,😍😍😍
10426,10426,nice song
10427,10427,Ai meu Deus!!!! Eu não acreditoooo ESSES HOMENS SÃO COMO O VINHO
10428,10428,Thank you for continuosly making great music. I will always be your forever fan! Watched your concerts here in PH and will watch more of you here! ❤
10429,10429,"Aku lope you abang2 🎉😍 grup idola dari jaman SD sampai sekarang, bahkan musik dan lagu2 mereka yg membantu aku belajar bahasa Inggris 😃"
10430,10430,Các anh mãi là huyền thoại...
10431,10431,I miss you boys
10432,10432,Congratulations guys. Finally you took the chance of each other do show your voices. You have it. Keep doing it. I loved to hear  your voices kian  and nick.
10433,10433,"Grew up with Westlife.... 
Crying over this gold come back!!!"
10434,10434,I feel young again.
10435,10435,busyeeettt ganteng bgt skg
10436,10436,"Super Junior.. Like
Westlife.. Comment"
10437,10437,"Damn, this song brought all the memories from 90's, thanks to Ed Sheeran for created this beautiful song, and for Westlife you guys never changed!"
10438,10438,This is so Westlife
10439,10439,Can't describe how amaze with you guys!!!thanks for being with me until 29th!and now my son love you too guys!he knows the lyrics every single even the ages just 3th..thanksss being with us with your songs ❤
10440,10440,20대 시절의 목소리가 그대로네요... 돌아와줘서 고마워요 웨스트라이프ㅜㅜㅜ
10441,10441,Aaaaaaaa aaaaaa aaaaa My westlife is coming baaaaack 🇮🇩🇮🇩💕💕💕💕💕💕💕💕💕💕
10442,10442,very touching song
10443,10443,😍😍😍😍
10444,10444,Fav band ever!
10445,10445,I LOVE YOU WESTLIFE!!!!!!!!!!!!!!!!!!! I HAD BEEN ANTICIPATING YOUR COMEBACK AND NEVER MISSED A MONTH LISTENING TO ANY OF YOUR SONGS. THANK YOU FOR EXISTING <3
10446,10446,😭 im soso sad.. ur ticket is sold out in just i think one month of release.. i  just really wanna see u on ur first Concert here in Philippines but..  just sad i dont have the chance to buy ticket already.. please do choose a bigger stage like Philippine arena. next time.. .  anyways godbless..
10447,10447,Love you niki
10448,10448,"I love you so much! Always and forever! 💘💘💘 Forever Lifer
 here 💕"
10449,10449,I'm so happy with your return! Please do not separate! Love you! Kisses from Brazil!
10450,10450,They all look and sound so good.
10451,10451,😍😍😍😘😘😘
10452,10452,❤️❤️❤️
10453,10453,I LOVE YOU GUYS 😭😭😭😍😍😍
10454,10454,We still loving u west life!
10455,10455,😍💖💖
10456,10456,Dari dulu 💕
10457,10457,Shane Filan is perfect ♡♥
10458,10458,♡♥♡Shane Filan ♡♥♡
10459,10459,the VOICE my god
10460,10460,I love westlife😀
10461,10461,Wow nice.
10462,10462,😍😍😍😍😍😍
10463,10463,Shane 💗💗💗💟😍💞
10464,10464,"yaaas, love it. The lyrics really touches my heart"
10465,10465,I CAN'T BELIEVE WHAT I'M SEEING! WESTLIFE IS BACK! MY WHOLE BEAUTIFUL CHILDHOOD IS BACK! THIS BEAUTIFUL BALLAD MUSIC IS BACK! PLEASE DON'T WAKE ME UP FROM THIS DREAM!!!
10466,10466,K-Pop has nothing on this! My heart just melted! I feel the song is so short to fill their absence in my life! I want MORE!
10467,10467,This is the best version of westlife. Having them all sing together. Sooo beautiful.
10468,10468,I can't believe they still made a song Today😊✨ One of the Best BOY BAND GROUP✨
10469,10469,This is so westlife 😍😍😍
10470,10470,always merindingggg
10471,10471,Omgggg 😍😍😍😍
10472,10472,Wow!! Ohhh myyy gooooodddd!!!! My heeeeaarrrrrttt i caaaaantttt breeeeeaaatthhheee.... WESTLIFE LOVE YOU ALL
10473,10473,The resonance in the chorus part is everything Thank God for bringing back the westlife altogether! 😍😘😗
10474,10474,I really miss this band 😭 hope you produce more songs. 💕
10475,10475,🇵🇭 fan here!🤙
10476,10476,Oh my heart... ❤❤
10477,10477,Westlife pour toujours.😍😍😍😍😍😍🤩🤩🤩🤩🤩
10478,10478,I have just been blessed with a song
10479,10479,"I want to cry,
Your voice make me miss many many memories when i was young...
Thank for your comback...."
10480,10480,My boys are back❤
10481,10481,❤️❤️❤️❤️❤️
10482,10482,"Oh my god they aged gracefully, I still remember when I listened their song ""My love"" for the first time. Thank you for coming back Westlife ❤️





(Maybe someday Exo will also comeback as OT12 for a song or something 🥺)"
10483,10483,You guy are so amazing i love every of your songs but i like beauitful in white and this
10484,10484,I STILL HAVE WESTLIFE CD'S.... ♥️😭
10485,10485,Shane filan i love you
10486,10486,"Became their fans when I was just 9. I was very sad when they disbanded Westlife and I was 18. My love for their songs never dies throughout the years and I was delighted to see Shane released his solos (my bias, of course). I am 25 now and I couldn't express how happy I am when they're reunited and listening to their songs reminded me of their old songs. Old but gold."
10487,10487,*Its such a lovely song!!!*
10488,10488,Good song
10489,10489,They're totally back
