,Unnamed: 0.1,Unnamed: 0,comment,sentimen
7045,7046,7046,,neutral
7046,7047,7047,okay whos single in 2019,positive
7047,7048,7048,nicky 20 yrs later i still love u and mark and shane and kians voicessss god never gets old,positive
7048,7049,7049,this is singer supposed to sing kinda miss the old days,positive
7049,7050,7050,who is chopping onion here dang marks voice is sensation and others are more than great too superb music,positive
7050,7051,7051,best band ever one love,positive
7051,7052,7052,omg,neutral
7052,7053,7053,westlifeyou and i had something special babysomething that you only see on movie screens i knowlately ive been missing you like crazyoh why whyd you let me in just to let me gomost guys will get high when feeling lowbut i dont think that thats the way to gosometimes ill be sitting on my ownthinking bout life thinking bout you and mehow do you lose the one you loveafter giving it all you gave it upmaybe my love wasnt enoughyou think you know but you never canhow do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better mani felt things when we were nakedi saw an angel but theyve hidden their wings i knoweveryones got that special babyoh i now i only see you in my dreamsmost guys will get high when feeling lowbut i dont think that thats the way to gosometimes ill be sitting on my ownthinking bout life thinking bout you and mehow do you lose the one you loveafter giving it all you gave it upmaybe my love wasnt enoughyou think you know but you never canhow do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better manive been up and ive been downthink thats just what loves aboutyou took the words right out my mouthif you feel it say it nowits been a while but ive figured it outbut it aint just what loves aboutyou took the words right out my mouthbut if you feel it say it nowhow do you lose the one you love how do you loseafter giving it all you gave it upand maybe my love wasnt enoughyou think you know but you never canand how do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better man,positive
7053,7054,7054,is gud is gud,neutral
7054,7055,7055,welcome back ,positive
7055,7056,7056,the boy is freaking cute i need all his info,positive
7056,7057,7057,someday in the future there will be a westlife biopic movie just like queens bohemian rhapsody and elton johns rocket man,neutral
7057,7058,7058,bring back the memories  yeah westlife,neutral
7058,7059,7059,,neutral
7059,7060,7060,my favorite band ever glad you are back,positive
7060,7061,7061,legends,neutral
7061,7062,7062,spread the lovefrom philippines,neutral
7062,7063,7063,definitely  top 2 legendary boy bands,positive
7063,7064,7064,,neutral
7064,7065,7065,westlife lyrics always kills me everytime ,neutral
7065,7066,7066,i love you kian,positive
7066,7067,7067,so touching,positive
7067,7068,7068,thank you so much westlife for your comebackyou are more than a medicineuntil nowi cant believe that you are back i love you guysyour songsespeciallyhello my lovebetter manphils,positive
7068,7069,7069,thank you westlife love you from malaysia,positive
7069,7070,7070,this makes me cry,neutral
7070,7071,7071,when i still child i always hear your song and now i was adult and still listen your music respect for you,positive
7071,7072,7072,amazing,positive
7072,7073,7073,136 have someone also think that the voice of nicky is a little bit like louis tomlinsons,negative
7073,7074,7074,every time i listen to this song i cant help smiling,neutral
7074,7075,7075,who agrees shane sounds like harry styles,neutral
7075,7076,7076,i really like westlife so much,positive
7076,7077,7077,westlife voice will not change still amazing,positive
7077,7078,7078,jadi inget zaman gue kecil lebih hapal lagu westlife drpd kalian ,neutral
7078,7079,7079,westlifer forever,neutral
7079,7080,7080,who is the guy in the video i love his eyes,positive
7080,7081,7081,they dont havin back brian for this band as westlife  ,neutral
7081,7082,7082,the girl is so pretty,positive
7082,7083,7083,without westlife soundtrack my everyday life feel incomplete  we love westlife from philippines,positive
7083,7084,7084,here from kenya wow,positive
7084,7085,7085,westlife is the best forever i love you all ,positive
7085,7086,7086,wow awesome song love from nepal,positive
7086,7087,7087,great song ,positive
7087,7088,7088,so sweet,positive
7088,7089,7089,oh my kerennn,neutral
7089,7090,7090,kangen brian,neutral
7090,7091,7091,theyre coming backkkkk  westlife boys i love you since i was on high school please make an album againnnn  love from indonesiaaaaaaa,positive
7091,7092,7092,bloomin love a westlife ballad,positive
7092,7093,7093,welcome back my favorit indonesia ada ,positive
7093,7094,7094,waow memories,neutral
7094,7095,7095,aquela boyband que voc respeita desde sempre  westlife forever ,neutral
7095,7096,7096,i love forever and ever westlife ,positive
7096,7097,7097,my favorite boy band group ever since happy to see you again singing together ,positive
7097,7098,7098,,neutral
7098,7099,7099,youre welcome again big brothers nice song,positive
7099,7100,7100,is this a new album ,positive
7100,7101,7101,never disappointed as always you be you still fans till forever,positive
7101,7102,7102,thank you westlife for giving such beautiful song,positive
7102,7103,7103,westlife is back,neutral
7103,7104,7104,,neutral
7104,7105,7105,westlife number 1,neutral
7105,7106,7106,i tried to be a better woman but he chose another girl its okay because i found someone way better than him that love me more than he did ,positive
7106,7107,7107,please comeback to mexicowe love you guys,positive
7107,7108,7108,i love this song ,positive
7108,7109,7109,walang ka kupas kupas,neutral
7109,7110,7110,oh yh they still got it,neutral
7110,7111,7111,love it,positive
7111,7112,7112,nossa que talento ,neutral
7112,7113,7113,nice song westlife fansfromphilippines,positive
7113,7114,7114, ,neutral
7114,7115,7115,waaahhhj,neutral
7115,7116,7116,ill see you soon in leeds ,negative
7116,7117,7117,i guess the old song more better than this new songs,positive
7117,7118,7118,jeez  didnt know how much i missed these guys just so wonderful romantic songs,positive
7118,7119,7119,westlife is like wine,neutral
7119,7120,7120,you always were my fav band ever and always will be my best boy band,positive
7120,7121,7121,sweet voice never get old i love em ooouh westlife for life,positive
7121,7122,7122,my favourite band is back as good as ever proud to see westlife again,positive
7122,7123,7123,hello westlife you are legend for my  gbu from indonesian,neutral
7123,7124,7124,woooooooowwwww awesome,positive
7124,7125,7125,,neutral
7125,7126,7126,westlife come back ,neutral
7126,7127,7127,infact im writting this comment when im crying  i cant believe this you  are still the best  i like you guys ,positive
7127,7128,7128,europe and asia should be mostly for you westlife,positive
7128,7129,7129,,neutral
7129,7130,7130,what a way to come back i love this song ,positive
7130,7131,7131,oh my  i do really love you westlife,positive
7131,7132,7132,no one can replace westlife ,neutral
7132,7133,7133,gosh i missing westlife one of the best memorable part of my childhood those days that i even write the lyrics of their songs in my notebook my love,positive
7133,7134,7134,favorite sejak awal 2000an,positive
7134,7135,7135,wooooowestlife comes back,neutral
7135,7136,7136,anyone who dislike this song must be deaf,neutral
7136,7137,7137,finally new song,positive
7137,7138,7138,whos really miss westlife,positive
7138,7139,7139,love with this song,positive
7139,7140,7140,deym the girl is so beautiful ,positive
7140,7141,7141,,neutral
7141,7142,7142,oh my love vs better man ,positive
7142,7143,7143,love westlife  greetings from philippines ,positive
7143,7144,7144,i used to hate westlife but i realized theyre still better than beaver niki minwhore lil dickwayne and kanye worst,negative
7144,7145,7145,why does this awesome song only got 5 mil views while other average songs got 100 mil views so unfair love you westlife,positive
7145,7146,7146,one dayill send her this song,neutral
7146,7147,7147,why did you let me in when you just let me go maybe my love was not enough for you ,positive
7147,7148,7148,i like this songthanks you westlifeyou the best,positive
7148,7149,7149,their laughter at the end 3,neutral
7149,7150,7150,shane voice has never change at all indeed ,neutral
7150,7151,7151,wow that old westlife magic pure gold i missed you guys so much thank you for making our lives much better with this song ,positive
7151,7152,7152,an awesome comeback with a bang keep up the good work  hoping to see brian in the near future as a westlifer,positive
7152,7153,7153,yang tau beli tiketnya dimanatell me,neutral
7153,7154,7154,jadi inget jaman smp,neutral
7154,7155,7155,this is so beautiful to hear and inspire  i just couldnt get my eyes off of it  just unbelievable,positive
7155,7156,7156,more lines for kian and nicky pleasebest song ever,positive
7156,7157,7157,westlife for life ,neutral
7157,7158,7158,getting better wt age so in love with this song,positive
7158,7159,7159,their voices are still perfect,positive
7159,7160,7160,fuckin good,positive
7160,7161,7161,the best,positive
7161,7162,7162,so touching my heart,positive
7162,7163,7163,yesterday today and tomorrow my heart belongs to westlife ,neutral
7163,7164,7164,still the best ,positive
7164,7165,7165,love from vietnam 3,positive
7165,7166,7166,changes,neutral
7166,7167,7167,hai westlifeim from indonesia,neutral
7167,7168,7168,wow you  come weslife you great band,positive
7168,7169,7169,,neutral
7169,7170,7170,,neutral
7170,7171,7171,hidup jokowiii,neutral
7171,7172,7172,i am 14 years old and i really really like westlife songs  especially my love and soledad beautiful in whitegreetings from indonesia,positive
7172,7173,7173,i miss you my westlife,neutral
7173,7174,7174,why their voice not getting old,positive
7174,7175,7175,,neutral
7175,7176,7176,woo the 90s is back,neutral
7176,7177,7177,greattttttt,neutral
7177,7178,7178,respect weslife ,neutral
7178,7179,7179,3 westlife 3,neutral
7179,7180,7180,westlife will always be my number one band ninetieskid nomatterwhat,neutral
7180,7181,7181,the laughter at the end is soo fake,negative
7181,7182,7182,a va han nalh emem,neutral
7182,7183,7183,i can imagine one direction after 10 yrs,neutral
7183,7184,7184,the chorus is really familiar ahhh someone help,positive
7184,7185,7185,legend,neutral
7185,7186,7186,your the best westlife,positive
7186,7187,7187,missing you guys a lot keep it up,negative
7187,7188,7188,cant wait see you on august at singapore stadium,neutral
7188,7189,7189,,neutral
7189,7190,7190,i really love the lyric of this song but i really really like ever more the music video when i see this music video i feel better than i did beforeit makes me think that a real love is always beside us and maybe your real love is still somewhere in this world really really thank you for all of guys who make this video our precious guys westlife and  ed sheeran,positive
7190,7191,7191,its beautiful song guys,positive
7191,7192,7192,legends are legends,neutral
7192,7193,7193,thanks bring back west a life again my favorite of my entire lifetime singers,positive
7193,7194,7194,hi westlife welcome back but i like your new music video,positive
7194,7195,7195,i cant stop replaying someone need to get this phone off my hands the best band ever,positive
7195,7196,7196,they come backyeeeaahhhhh,neutral
7196,7197,7197,i miss this band westlife forever iloveyou guys,neutral
7197,7198,7198,love it,positive
7198,7199,7199,this takes me back to those days i was obsessed with them when growing up,negative
7199,7200,7200,westlife are the best band of the world thank you for your music and for your comeback i love you so much your big fan nicole from germany,positive
7200,7201,7201,omg canttt wait to se you in dublin  i will go from mexico to dublin just for you ,neutral
7201,7202,7202,i love this happy to hear from you  once again,positive
7202,7203,7203,love love love it vant wait for the new album and shane i love u,positive
7203,7204,7204,1 of d best nd the better man 4ever,positive
7204,7205,7205,i love this songwow,positive
7205,7206,7206,hope to see westlife in vietnam in one year ,neutral
7206,7207,7207,this song is very good and congrats for the coming back of westlife 3 love all,positive
7207,7208,7208,i couldnt be more excited,positive
7208,7209,7209,my childhood idols welcome back,positive
7209,7210,7210,omg my ears just got refresh i just remembered how music sound back then ,positive
7210,7211,7211,sending love from philippines  ,positive
7211,7212,7212,3 3,neutral
7212,7213,7213,make me sad and happy the boys are back westlife ,positive
7213,7214,7214,the music of the 90s from thailand,neutral
7214,7215,7215,i used to be a mark fan my god westlife is life seriously love them,positive
7215,7216,7216,you and i had something special babysomething that you only see on movie screens i knowlately ive been missing you like crazyoh why whyd you let me in just to let me goprechorusmost guys will get high when feeling lowbut i dont think that thats the way to gosometimes ill be sitting on my ownthinking bout life thinking bout you and mechorushow do you lose the one you loveafter giving it all you gave it upmaybe my love wasnt enoughyou think you know but you never canhow do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better manverse 2i felt things when we were nakedi saw an angel but theyve hidden their wings i knoweveryones got that special babyoh i now i only see you in my dreamsprechorusmost guys will get high when feeling lowbut i dont think that thats the way to gosometimes ill be sitting on my ownthinking bout life thinking bout you and mechorushow do you lose the one you loveafter giving it all you gave it upmaybe my love wasnt enoughyou think you know but you never canhow do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better manbridgeive been up and ive been downthink thats just what loves aboutyou took the words right out my mouthif you feel it say it nowits been a while but ive figured it outbut aint that just what loves aboutyou took the words right out my mouthbut if you feel it say it nowchorushow do you lose the one you love how do you loseafter giving it all you gave it upand maybe my love wasnt enoughyou think you know but you never canand how do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better man,positive
7216,7217,7217,weslife,neutral
7217,7218,7218,my tear drops i see the past i see the future i see westlife now love this beautiful song it deserves millions of view,positive
7218,7219,7219,omg my ear is running,neutral
7219,7220,7220,have been listening to them when i was veeerryyy young in elementary school now im a mother of two and still love them and their beautiful songs westlife is a life,positive
7220,7221,7221,they sing while holding a cup of coffie haha classic,positive
7221,7222,7222,shit my favourite boyband is coming back ,negative
7222,7223,7223,may hamplos sa puso tatak westlife noon at ngayon promise kayo lang ang mamahalin ko at wala ng iba,neutral
7223,7224,7224,,neutral
7224,7225,7225,,neutral
7225,7226,7226,im from indonesia but i like this song love you westlife ,positive
7226,7227,7227,i reallytruely love them so much,positive
7227,7228,7228,5th member missingi guess nothing stays the same forever ,neutral
7228,7229,7229,,neutral
7229,7230,7230,love from poland ,positive
7230,7231,7231,aq sangat ngefans sama mereka akhirnya ada album baru,neutral
7231,7232,7232,,neutral
7232,7233,7233,they still got that voice so glad that they reunited,positive
7233,7234,7234,,neutral
7234,7235,7235,always my westlifes,neutral
7235,7236,7236,wow i love you westlife  layla from botswana,positive
7236,7237,7237,wowi relate the songi try to be a better mankeep it up westlifegod bless you always,positive
7237,7238,7238,welcome back westlifewe are waiting for a long timewe still have a lot of expectations for westlife  still i m listening their cds while driving,positive
7238,7239,7239,i wil forever love westlife ,positive
7239,7240,7240,westlife marky,neutral
7240,7241,7241,im crying my dream was watching your concert and your ticket sold out in my country ive been waiting for 10 years to watch ur concert,negative
7241,7242,7242,105ill try to be abatman,neutral
7242,7243,7243,i love u guyssss,positive
7243,7244,7244,,neutral
7244,7245,7245,first time in my life i fall in love with a boyband since 2000s until right now,positive
7245,7246,7246,goosebumps on me90s baby,neutral
7246,7247,7247,3019,neutral
7247,7248,7248,still giving me shivers ,neutral
7248,7249,7249,legends never die,neutral
7249,7250,7250,i am crying to listen this song westlife is back love you,positive
7250,7251,7251,shane plz left westlife we want bryan back,neutral
7251,7252,7252,the video is bit weirdteenage things in school  then grown up stuffnot sure about it at all nice song just wrong video doesnt fit,positive
7252,7253,7253,westlife is unbreakable ,neutral
7253,7254,7254,am crying happy because of them,positive
7254,7255,7255,legends,neutral
7255,7256,7256,better man  flying without wings  chill vibes ,positive
7256,7257,7257,algum brasileiro ,neutral
7257,7258,7258,i feel im back in the mid 90s even if  i born in 2002,neutral
7258,7259,7259,i am crying omg thank you so much westlife for your come back love from malaysia,positive
7259,7260,7260,westlife is ,neutral
7260,7261,7261,watta a beautiful songlove itwestlife is still the 1 boyband ever,positive
7261,7262,7262,this is heart touching im crying,positive
7262,7263,7263,kid right now pleased listen  this song legends,positive
7263,7264,7264,beautiful life,positive
7264,7265,7265,always and forever will be a westlife fan,neutral
7265,7266,7266,mark is so chill in this song so cuuuteee,neutral
7266,7267,7267,brasil eu te amo  westilfe,neutral
7267,7268,7268,im still a big fan to westlife never fade i love you,positive
7268,7269,7269,oh myfinally some decent music to listen to pleased that youre back,positive
7269,7270,7270,this song is stuck in my head iove it,neutral
7270,7271,7271,please bring brian he is one of the main vocal please,positive
7271,7272,7272,am very happy  there back and still with good  music,positive
7272,7273,7273,how they sing all together as one voice ,neutral
7273,7274,7274,love this song,positive
7274,7275,7275,westlife ,neutral
7275,7276,7276,this song must have billion viewers,neutral
7276,7277,7277,i often listened to their songs in my younger times happy they are back with new songs i even wrote in my notebook some lyrics of their songs so that i can memorized them ,positive
7277,7278,7278,the voice of kian and nicky  so amazing westlife forever,positive
7278,7279,7279,westlife coming back alive,positive
7279,7280,7280,about to cry  my idols are back,neutral
7280,7281,7281,what a lovely lyrics and i looooooooove it so much thanks westlife for explaining my feelings,positive
7281,7282,7282,mana member yg paling tinggi awalnya kan 5,neutral
7282,7283,7283,master of addicting song ,neutral
7283,7284,7284,,neutral
7284,7285,7285,true,positive
7285,7286,7286,love this one so much ,positive
7286,7287,7287,who the hell give unlike for this video you guys noooob,neutral
7287,7288,7288,i love you ,positive
7288,7289,7289,goooddddd this is so cool my first boy band favorite is really back i miss you guys so much,positive
7289,7290,7290,90 love westlifes,positive
7290,7291,7291,you guys make me cry,neutral
7291,7292,7292,nicky ,neutral
7292,7293,7293,thats music all about harmony melody and nice voices wonderful,positive
7293,7294,7294,thank you westlife you gave so much inspirations by your songs,positive
7294,7295,7295,welcome back westlife frm malaysia,positive
7295,7296,7296,welcome back,positive
7296,7297,7297,finally they are comeback one of my favorite singers,positive
7297,7298,7298,i love mark voice,positive
7298,7299,7299,so westlife is my first boygroup i know when in elementary school then bts exo and ikon interupted for about 10 years later lol,positive
7299,7300,7300,how do you lose your only plan hit me to hard,negative
7300,7301,7301,i feel younger when i listen to westlifegreetings from iraq,neutral
7301,7302,7302,still the best,positive
7302,7303,7303,wow  nice songbetter man ,positive
7303,7304,7304,thank u for coming back guys,neutral
7304,7305,7305,souls of westlife has back  ,neutral
7305,7306,7306,iloveyou weslife,neutral
7306,7307,7307,my childhood came back  westlife is back,neutral
7307,7308,7308,smoke weed and get high haha,positive
7308,7309,7309,welcome back west life,positive
7309,7310,7310,another lovely songsi think im fallin again,positive
7310,7311,7311,you remeber us old days,positive
7311,7312,7312,so moving,neutral
7312,7313,7313,they have bts enough for me to have westlife,neutral
7313,7314,7314,guys when i hear this i remember 90 backstreet boys blue ncync love itcheck new best song every week on my channelhttpswwwinstagramcommircoragnarminiatihlit,positive
7314,7315,7315,i enjoy it seriously you did it brilliant,positive
7315,7316,7316,i love the genrestill,positive
7316,7317,7317,love this song,positive
7317,7318,7318,woww everyone has their own verse good though i love mark  shane nick and kian,positive
7318,7319,7319,im so like this song,neutral
7319,7320,7320,a y est je vais les voir en ireland lol,positive
7320,7321,7321,ouf at the end we refound them again for better heeeeee about brian,positive
7321,7322,7322,vietnam once again please,neutral
7322,7323,7323,90s kids ,neutral
7323,7324,7324,westlife  is westlife      luv u for ever,neutral
7324,7325,7325,from vietnam with love this song is awesome 3,positive
7325,7326,7326,wowthank you westlife,neutral
7326,7327,7327,love them always,positive
7327,7328,7328,missed you guys,neutral
7328,7329,7329,oh yeah,neutral
7329,7330,7330,the best sinf ever,positive
7330,7331,7331,westlifebestlife,neutral
7331,7332,7332,the first time i heard this song it remains on my mind i dont have a boyfriend but why i relate to the lyrics d lol,positive
7332,7333,7333,wtf their voice never gets old ,negative
7333,7334,7334,am i the only one who missed them,neutral
7334,7335,7335,fan from philippines 90s baby like if youre still there to support ,neutral
7335,7336,7336,i tried to be a better man ,positive
7336,7337,7337,at least the comeback song is good just like the other westlife songs were perfect,positive
7337,7338,7338,welcome back with love 3 ,positive
7338,7339,7339,shane,neutral
7339,7340,7340,did not hear their voices aging as they were no longer young 3,positive
7340,7341,7341,what makes a man better man what makes a man better ahwenepa nkasa,positive
7341,7342,7342,gosbshite,neutral
7342,7343,7343,always the best,positive
7343,7344,7344,solid westlife here since i was a kid,neutral
7344,7345,7345,2019,neutral
7345,7346,7346,now please make collab with ed for this song please ,neutral
7346,7347,7347,westlife are back ,neutral
7347,7348,7348,good job ed sheeran the composer of westlifes new song,positive
7348,7349,7349,legends,neutral
7349,7350,7350,yeiiii,neutral
7350,7351,7351,i love you westlife  frm philippines ,positive
7351,7352,7352,a good comeback,positive
7352,7353,7353,why cant they shave properly,neutral
7353,7354,7354,i love you westlife so muchhhhhhhhhhhhhh,positive
7354,7355,7355,this song has ed sheeran vibe,neutral
7355,7356,7356,my husbands  am glad you are back,positive
7356,7357,7357,my all time favourite boyband  90s baby,neutral
7357,7358,7358, so westlifey i love you still and it will remain forever westlifereturns westlifeislove,positive
7358,7359,7359,biggest load of talentless shite never wrote a song never played an instrument should be in jail for stealing little girls pocket money,negative
7359,7360,7360,i feel the song i remember how i meet my husband and it makes me  realize how lucky i was that my husband is a better man i love you so much dhie  from the bottom of my heart for me your my better man ,positive
7360,7361,7361,bcoz of westlife ive realized how it feels good to fall in love again ,positive
7361,7362,7362,,neutral
7362,7363,7363,omg i cried,neutral
7363,7364,7364,westlife romantic as always,neutral
7364,7365,7365,,neutral
7365,7366,7366,always love them,positive
7366,7367,7367,my mind is blown so much love for westlife,positive
7367,7368,7368,if you watching in april 3030 like here,neutral
7368,7369,7369,i couldnt get their ticket in kl ,neutral
7369,7370,7370,shane always the same westlife is back,neutral
7370,7371,7371,this is so westlife,neutral
7371,7372,7372,who is that fella in the video,neutral
7372,7373,7373,cant get enough of westlife yeah,neutral
7373,7374,7374,wow nicky  your voice and you are so looking good ,positive
7374,7375,7375,good music is back i cant stop listening to this song thanks westlife for this comeback ,positive
7375,7376,7376,walaupun dah tua tetep aja suara romantisnyaa tetep bikin aku melting,neutral
7376,7377,7377,all members are family man thats why i love westlife,positive
7377,7378,7378,my crush sent me this song and i couldnt stop coming back here now update 26th may he confessed two nights ago and so did i we arent in a relationship yet but listening to this gives me a whole new feeling ,positive
7378,7379,7379,westlife you arestill our favorite batang 90s,positive
7379,7380,7380,the boys is backwelcome home westlifehttpsyoutubeohpbi2wdnm8,neutral
7380,7381,7381,you never disappoint guys  so on point im loving the new track  2019 with a bang,positive
7381,7382,7382,cant wait for their concert tour on javasee u at borobudur ,neutral
7382,7383,7383,wheres bryan,neutral
7383,7384,7384,amazing,positive
7384,7385,7385,two can sing and two cant  guess who,neutral
7385,7386,7386,o my i feel like crying listening to this song i dont know why,negative
7386,7387,7387,,neutral
7387,7388,7388,best boy band everthump up if you agree,positive
7388,7389,7389,nothing change i love you westlife,positive
7389,7390,7390,this is beautiful i cant its too beautiful,positive
7390,7391,7391, love these guys,positive
7391,7392,7392,stop this bs nothing but auto tune,neutral
7392,7393,7393,im 13 years old but im a huge fan of westlife,positive
7393,7394,7394,you and i had something special babysomething that you only see on movie screensi know lately ive been missing you like crazyoh why whyd you let me in just to let me gomost guys will get high when feeling lowbut i dont think that thats the way to gosometimes ill be sitting on my ownthinking bout life thinking bout you and mehow do you lose the one you loveafter giving it all you gave it upmaybe my love wasnt enoughyou think you know but you never canhow do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better mani felt things when we were nakedi saw an angel but theyve hidden their wingsi know everyones got that special babyoh why now i only see you in my dreamsmost guys will get high when feeling lowbut i dont think that thats the way to gosometimes ill be sitting on my ownthinking bout life thinking bout you and mehow do you lose the one you loveafter giving it all you gave it upmaybe my love wasnt enoughyou think you know but you never canhow do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better manive been up and ive been downthink thats just what loves aboutyou took the words right out my mouthif you feel it say it nowits been a while but ive figured it outbut aint that just what loves aboutyou took the words right out my mouthbut if you feel it say it nowhow do you lose the one you love how do you loseafter giving it all you gave it upand maybe my love wasnt enoughyou think you know but you never canand how do you lose your only planwell darling just give me one more chanceand ill give you everything i haveill try to be a better man,positive
7394,7395,7395,i  yooooouuuu foreverfan ,neutral
7395,7396,7396,been watched it over and over,neutral
7396,7397,7397,i love westlife,positive
7397,7398,7398,sad that i can only like this video once on reply,negative
7398,7399,7399,fans  westilfe could you please exactly the same beautiful you for next  yearswestlife  done,positive
7399,7400,7400,fan of westlife  since 8 years old im 27 now ,positive
7400,7401,7401,the great boy band ever  90smusic  ,positive
7401,7402,7402,good seeing how shane always closes the song with his amazing voice and also mark damn when he starts singing i always get the goosebumps  also is good hearing more of nicky singing he has that kid voice,positive
7402,7403,7403,better man,positive
7403,7404,7404,i love it,positive
7404,7405,7405,why do i feel that its for them to get another number    1 againthis brilliant song easily fell down the chart 0nly just after two weeks from its releasethis new generation of music is such a bunch of garbageb but peak at number 1 compare to this masterpiece that should get much attentionmaybe westlife fans is not getting any younger,positive
7405,7406,7406,my idol was since elementary school love you all luuuvvvvv,positive
7406,7407,7407,thanks for the accompaniment for these 20 years  you guys will always be the most favourite singer group in my life  goodluck for the coming concert in malaysia ,positive
7407,7408,7408,life is good once againthe westlife ,positive
7408,7409,7409,great ,positive
7409,7410,7410,feels good to have you back my boys favourite band of all times,positive
7410,7411,7411,wooow still the same voice  keep it up pls 90skid,neutral
7411,7412,7412,sounds good ,positive
7412,7413,7413,it just feel same my 90s back,neutral
7413,7414,7414,this is too beautiful it makes me tear up i dunno why no other band touches your heart like westlife does,positive
7414,7415,7415,51m i listen to this everyday,negative
7415,7416,7416,does anyone know the name of the old actor 244,positive
7416,7417,7417,grew up loving westlife just the best so happy theyre back,positive
7417,7418,7418,glad they are still together grew up with them and here they are,positive
7418,7419,7419,check out for the lyric video of this song on my channel httpswwwyoutubecomwatchvxb5iqxptvq,positive
7419,7420,7420,relatable ,neutral
7420,7421,7421,miss you all,neutral
7421,7422,7422,,neutral
7422,7423,7423,my childhood is back again,neutral
7423,7424,7424,nayswanwelcome back westlife,neutral
7424,7425,7425,thank u for this wonderful song  i love you,positive
7425,7426,7426,,neutral
7426,7427,7427,this song is so westlife,neutral
7427,7428,7428,westlife is a legend,neutral
7428,7429,7429,loving you  west life,positive
7429,7430,7430, miss them ,neutral
7430,7431,7431,awesome 3,positive
7431,7432,7432,westlife music is the best of all time,positive
7432,7433,7433,thank you thank you thank you for wonderful song ,positive
7433,7434,7434,love,positive
7434,7435,7435,,neutral
7435,7436,7436,wow,positive
7436,7437,7437,,neutral
7437,7438,7438,90s here atlast westlife comeback never gets old ,positive
7438,7439,7439,see you on july 29,neutral
7439,7440,7440,10 years ago im 10 and today im 20 and i still in love with you westlife lots of love  ,positive
7440,7441,7441,1998 to 1999 i was 13 or 14 westlife starting to his career,neutral
7441,7442,7442,always will be finest group ever second to none,neutral
7442,7443,7443,im in love with this song and another thingmy crush recommended me to hear this lol if only he knew that this means so much to me,positive
7443,7444,7444,omg they back to show voicecan i belive  wondefulwe  love you guys  still follow youfeel great to hear song of westlife ,positive
7444,7445,7445,love it love it love it ,positive
7445,7446,7446,love yaa west life from east indonesia ,positive
7446,7447,7447,promise me you wont leave me baby ,neutral
7447,7448,7448,why am i crying damn westlife ,negative
7448,7449,7449,amazing sound still purely talent,positive
7449,7450,7450,these guys never get old,positive
7450,7451,7451,dont want to ever say goodbye to you i love you so much but it my love going to go to waste not ,positive
7451,7452,7452,westlife is back 2019 who here,neutral
7452,7453,7453,aw just wow not because its the best song in the world because its the best time journey i had with these guys thank you so much for the ride boys,positive
7453,7454,7454,wow i really love the song thank you so much westlife,positive
7454,7455,7455,greetings from malaysia  westlife,neutral
7455,7456,7456,still in love with westlife songs ,positive
7456,7457,7457,from this day  i find westlife  music beautful and  i am38 from the states   ilove there music  ,neutral
7457,7458,7458,hay gente que no le gusta y le dan dislike  si no les gusta no estn dando dislike ests canciones son hermosas,neutral
7458,7459,7459,mup westlife,neutral
7459,7460,7460,loveeee,neutral
7460,7461,7461,they are smarter than before stunning voice excited to see them back ,positive
7461,7462,7462,i love you my teachervis going to meet you on june shes going to be exited,positive
7462,7463,7463,wonderful voice weslife bandkeep it upim always listen it,positive
7463,7464,7464,,neutral
7464,7465,7465,this song has 5 million views in 2 weeks but can only get to 26 on the uk charts wth59 o,neutral
7465,7466,7466,thank you westlife hope you are better menim sure you are great  ,positive
7466,7467,7467, from malaysia ,neutral
7467,7468,7468,woah ,neutral
7468,7469,7469,woooowthey still got it in them,neutral
7469,7470,7470,they never fail to make me cry hahahaha,positive
7470,7471,7471,this video is flawless as it has a storyline sparkling up my day and even my perspective this sounds extremely beautifully angelic  thank you for coming back,positive
7471,7472,7472,love u guys,positive
7472,7473,7473,the best boy bandluv,positive
7473,7474,7474,cant wait 8th aug 2019,neutral
7474,7475,7475,westlife is back,neutral
7475,7476,7476,wong kito galo,neutral
7476,7477,7477,maybe im getting soft as i get older but these lyrics hit me quite hard,negative
7477,7478,7478,its better to hear like this song its a very beautiful and inspirational song westlife forever idol ,positive
7478,7479,7479,westlife ,neutral
7479,7480,7480,next time westlife break up i hope its on reentry the the earths atmosphere,neutral
7480,7481,7481,please come to surabaya,neutral
7481,7482,7482,awet muda ,neutral
7482,7483,7483,you found mine here some ,neutral
7483,7484,7484,finally ,neutral
7484,7485,7485,i like,neutral
7485,7486,7486,omg am i dreaming right now still the amazing westlife,positive
7486,7487,7487,westlife come back  miss you  love you more westlife ,positive
7487,7488,7488,then i cried,neutral
7488,7489,7489,kangen boybands dan lagu2 westlife ,neutral
7489,7490,7490,omo,neutral
7490,7491,7491,love the most forthe song,positive
7491,7492,7492,love you the most,positive
7492,7493,7493,omg im crying thank you for coming back make more music please,positive
7493,7494,7494,how do you lose the one you lovei felt that,neutral
